CMDLINE python aliengo_stepping_stones.py
MEM 1.593750 1608253531.5518
MEM 9.628906 1608253531.5733
MEM 18.179688 1608253531.5904
MEM 21.082031 1608253531.6075
MEM 25.179688 1608253531.6246
MEM 29.890625 1608253531.6417
MEM 76.074219 1608253531.6610
MEM 119.582031 1608253531.6797
MEM 139.507812 1608253531.6981
MEM 146.378906 1608253531.7173
MEM 143.542969 1608253531.7364
MEM 143.542969 1608253531.7552
MEM 143.542969 1608253531.7743
MEM 143.542969 1608253531.7939
MEM 143.542969 1608253531.8124
MEM 143.542969 1608253531.8310
MEM 143.542969 1608253531.8495
MEM 143.542969 1608253531.8679
MEM 143.542969 1608253531.8861
MEM 143.542969 1608253531.9036
MEM 143.542969 1608253531.9211
MEM 143.542969 1608253531.9401
MEM 143.542969 1608253531.9594
MEM 143.542969 1608253531.9781
MEM 144.199219 1608253531.9970
MEM 145.746094 1608253532.0155
MEM 147.035156 1608253532.0334
MEM 148.066406 1608253532.0519
MEM 149.355469 1608253532.0698
MEM 150.644531 1608253532.0872
MEM 151.933594 1608253532.1063
MEM 153.222656 1608253532.1254
MEM 154.511719 1608253532.1445
MEM 156.058594 1608253532.1628
MEM 163.277344 1608253532.1814
MEM 163.277344 1608253532.2002
MEM 163.277344 1608253532.2187
MEM 163.277344 1608253532.2371
MEM 164.308594 1608253532.2556
MEM 165.597656 1608253532.2742
MEM 166.886719 1608253532.2923
MEM 168.175781 1608253532.3108
MEM 169.464844 1608253532.3292
MEM 170.753906 1608253532.3477
MEM 172.042969 1608253532.3660
MEM 173.332031 1608253532.3843
MEM 174.621094 1608253532.4029
MEM 175.910156 1608253532.4210
MEM 177.199219 1608253532.4395
MEM 178.488281 1608253532.4573
MEM 179.777344 1608253532.4762
MEM 181.066406 1608253532.4947
MEM 182.355469 1608253532.5126
MEM 183.644531 1608253532.5303
MEM 184.675781 1608253532.5478
MEM 185.964844 1608253532.5653
MEM 187.253906 1608253532.5840
MEM 188.542969 1608253532.6023
MEM 189.832031 1608253532.6208
MEM 202.722656 1608253532.6399
MEM 202.722656 1608253532.6581
MEM 202.722656 1608253532.6766
MEM 202.722656 1608253532.6934
MEM 202.722656 1608253532.7100
MEM 202.722656 1608253532.7282
MEM 202.722656 1608253532.7464
MEM 203.496094 1608253532.7643
MEM 204.527344 1608253532.7830
MEM 205.816406 1608253532.8007
MEM 207.105469 1608253532.8187
MEM 208.394531 1608253532.8331
MEM 209.425781 1608253532.8513
MEM 210.714844 1608253532.8688
MEM 211.746094 1608253532.8866
MEM 213.035156 1608253532.9031
MEM 214.324219 1608253532.9213
MEM 215.613281 1608253532.9395
MEM 216.644531 1608253532.9572
MEM 217.933594 1608253532.9752
MEM 219.222656 1608253532.9897
MEM 220.253906 1608253533.0078
MEM 221.542969 1608253533.0256
MEM 222.832031 1608253533.0420
MEM 224.121094 1608253533.0585
MEM 225.410156 1608253533.0767
MEM 226.699219 1608253533.0949
MEM 227.988281 1608253533.1126
MEM 229.277344 1608253533.1298
MEM 230.566406 1608253533.1464
MEM 232.628906 1608253533.1629
MEM 233.402344 1608253533.1809
MEM 234.691406 1608253533.1985
MEM 235.980469 1608253533.2150
MEM 237.011719 1608253533.2332
MEM 238.300781 1608253533.2514
MEM 242.683594 1608253533.2692
MEM 242.683594 1608253533.2868
MEM 242.941406 1608253533.3013
MEM 243.972656 1608253533.3196
MEM 245.261719 1608253533.3375
MEM 246.550781 1608253533.3540
MEM 247.839844 1608253533.3722
MEM 249.128906 1608253533.3906
MEM 250.417969 1608253533.4086
MEM 251.449219 1608253533.4233
MEM 252.480469 1608253533.4417
MEM 253.769531 1608253533.4600
MEM 255.058594 1608253533.4779
MEM 262.277344 1608253533.4944
MEM 262.277344 1608253533.5126
MEM 262.277344 1608253533.5307
MEM 262.277344 1608253533.5485
MEM 263.308594 1608253533.5657
MEM 264.597656 1608253533.5822
MEM 265.628906 1608253533.6004
MEM 266.917969 1608253533.6185
MEM 268.207031 1608253533.6359
MEM 269.496094 1608253533.6503
MEM 270.527344 1608253533.6685
MEM 271.816406 1608253533.6866
MEM 273.105469 1608253533.7047
MEM 274.394531 1608253533.7228
MEM 275.683594 1608253533.7404
MEM 276.714844 1608253533.7583
MEM 278.003906 1608253533.7755
MEM 279.292969 1608253533.7937
MEM 280.582031 1608253533.8119
MEM 281.871094 1608253533.8300
MEM 283.160156 1608253533.8474
MEM 284.191406 1608253533.8617
MEM 285.222656 1608253533.8799
MEM 286.511719 1608253533.8979
MEM 287.800781 1608253533.9159
MEM 289.089844 1608253533.9303
MEM 301.722656 1608253533.9484
MEM 301.722656 1608253533.9666
MEM 301.722656 1608253533.9843
MEM 301.722656 1608253533.9989
MEM 301.722656 1608253534.0170
MEM 301.722656 1608253534.0352
MEM 301.722656 1608253534.0533
MEM 302.238281 1608253534.0715
