CMDLINE python aliengo_stepping_stones.py
MEM 0.699219 1608253947.5616
MEM 9.457031 1608253947.5804
MEM 17.785156 1608253947.5971
MEM 19.808594 1608253947.6139
MEM 22.972656 1608253947.6307
MEM 28.843750 1608253947.6475
MEM 53.035156 1608253947.6638
MEM 112.789062 1608253947.6868
MEM 139.183594 1608253947.7026
MEM 143.734375 1608253947.7223
MEM 153.441406 1608253947.7415
MEM 153.710938 1608253947.7602
MEM 155.000000 1608253947.7791
MEM 156.804688 1608253947.7972
MEM 157.835938 1608253947.8156
MEM 159.382812 1608253947.8337
MEM 161.960938 1608253947.8521
MEM 162.476562 1608253947.8703
MEM 163.765625 1608253947.8879
MEM 165.054688 1608253947.9025
MEM 166.085938 1608253947.9207
MEM 167.375000 1608253947.9390
MEM 169.953125 1608253947.9573
MEM 171.757812 1608253947.9757
MEM 172.015625 1608253947.9938
MEM 173.304688 1608253948.0118
MEM 174.593750 1608253948.0264
MEM 175.625000 1608253948.0450
MEM 176.914062 1608253948.0636
MEM 178.460938 1608253948.0819
MEM 179.750000 1608253948.1002
MEM 181.039062 1608253948.1187
MEM 182.328125 1608253948.1369
MEM 183.617188 1608253948.1552
MEM 184.906250 1608253948.1739
MEM 191.351562 1608253948.1925
MEM 191.351562 1608253948.2109
MEM 191.351562 1608253948.2288
MEM 191.867188 1608253948.2469
MEM 193.156250 1608253948.2651
MEM 194.445312 1608253948.2836
MEM 195.734375 1608253948.3008
MEM 197.023438 1608253948.3191
MEM 198.312500 1608253948.3368
MEM 199.601562 1608253948.3547
MEM 200.890625 1608253948.3691
MEM 201.921875 1608253948.3872
MEM 203.210938 1608253948.4046
MEM 204.500000 1608253948.4222
MEM 205.789062 1608253948.4387
MEM 206.820312 1608253948.4568
MEM 208.109375 1608253948.4760
MEM 209.656250 1608253948.4942
MEM 210.945312 1608253948.5129
MEM 212.234375 1608253948.5314
MEM 213.523438 1608253948.5501
MEM 214.812500 1608253948.5687
MEM 216.101562 1608253948.5871
MEM 217.648438 1608253948.6057
MEM 230.796875 1608253948.6239
MEM 230.796875 1608253948.6416
MEM 230.796875 1608253948.6596
MEM 230.796875 1608253948.6743
MEM 230.796875 1608253948.6926
MEM 230.796875 1608253948.7113
MEM 230.796875 1608253948.7293
MEM 231.312500 1608253948.7472
MEM 232.601562 1608253948.7620
MEM 233.632812 1608253948.7824
MEM 234.921875 1608253948.8013
MEM 236.468750 1608253948.8206
MEM 237.757812 1608253948.8390
MEM 239.046875 1608253948.8579
MEM 240.335938 1608253948.8761
MEM 241.625000 1608253948.8942
MEM 242.914062 1608253948.9118
MEM 244.203125 1608253948.9262
MEM 245.234375 1608253948.9444
MEM 246.523438 1608253948.9627
MEM 247.812500 1608253948.9811
MEM 249.101562 1608253948.9993
MEM 250.390625 1608253949.0180
MEM 251.679688 1608253949.0362
MEM 253.484375 1608253949.0544
MEM 254.515625 1608253949.0726
MEM 256.062500 1608253949.0907
MEM 257.351562 1608253949.1085
MEM 258.640625 1608253949.1231
MEM 260.703125 1608253949.1414
MEM 261.476562 1608253949.1595
MEM 262.765625 1608253949.1781
MEM 264.054688 1608253949.1963
MEM 265.343750 1608253949.2147
MEM 266.632812 1608253949.2335
MEM 270.757812 1608253949.2517
MEM 270.757812 1608253949.2698
MEM 271.531250 1608253949.2879
MEM 272.820312 1608253949.3060
MEM 274.109375 1608253949.3226
MEM 275.398438 1608253949.3410
MEM 276.687500 1608253949.3591
MEM 277.976562 1608253949.3768
MEM 279.265625 1608253949.3950
MEM 280.554688 1608253949.4132
MEM 281.843750 1608253949.4314
MEM 283.132812 1608253949.4492
MEM 290.351562 1608253949.4673
MEM 290.351562 1608253949.4848
MEM 290.351562 1608253949.5027
MEM 290.351562 1608253949.5198
MEM 291.125000 1608253949.5364
MEM 292.414062 1608253949.5545
MEM 293.703125 1608253949.5719
MEM 294.734375 1608253949.5863
MEM 295.765625 1608253949.6046
MEM 297.054688 1608253949.6229
MEM 298.343750 1608253949.6410
MEM 299.632812 1608253949.6592
MEM 300.921875 1608253949.6768
MEM 302.210938 1608253949.6950
MEM 303.500000 1608253949.7129
MEM 304.789062 1608253949.7301
MEM 306.078125 1608253949.7467
MEM 307.367188 1608253949.7649
MEM 308.398438 1608253949.7844
MEM 309.945312 1608253949.8030
MEM 311.234375 1608253949.8211
MEM 312.523438 1608253949.8393
MEM 313.812500 1608253949.8572
MEM 315.101562 1608253949.8754
MEM 316.390625 1608253949.8931
MEM 329.796875 1608253949.9107
MEM 329.796875 1608253949.9278
MEM 329.796875 1608253949.9444
MEM 329.796875 1608253949.9610
MEM 329.796875 1608253949.9775
MEM 329.796875 1608253949.9941
MEM 329.796875 1608253950.0123
MEM 329.796875 1608253950.0304
MEM 331.085938 1608253950.0480
MEM 332.277344 1608253950.0624
MEM 333.304688 1608253950.0806
MEM 334.593750 1608253950.0988
MEM 335.882812 1608253950.1175
MEM 337.171875 1608253950.1357
MEM 338.460938 1608253950.1532
MEM 339.750000 1608253950.1711
MEM 341.039062 1608253950.1855
MEM 342.070312 1608253950.2037
MEM 343.359375 1608253950.2222
MEM 344.648438 1608253950.2400
MEM 345.937500 1608253950.2548
MEM 346.968750 1608253950.2730
MEM 348.257812 1608253950.2915
MEM 349.546875 1608253950.3096
MEM 350.062500 1608253950.3278
MEM 350.062500 1608253950.3461
MEM 350.062500 1608253950.3626
MEM 350.062500 1608253950.3812
MEM 350.062500 1608253950.3993
MEM 350.062500 1608253950.4171
MEM 346.843750 1608253950.4347
MEM 347.160156 1608253950.4512
MEM 347.160156 1608253950.4693
MEM 347.160156 1608253950.4875
MEM 347.160156 1608253950.5051
MEM 347.160156 1608253950.5233
MEM 347.160156 1608253950.5418
MEM 347.160156 1608253950.5607
MEM 347.160156 1608253950.5791
MEM 347.160156 1608253950.5971
MEM 347.160156 1608253950.6151
MEM 347.160156 1608253950.6295
MEM 347.160156 1608253950.6476
MEM 347.160156 1608253950.6652
MEM 347.160156 1608253950.6840
MEM 347.160156 1608253950.7021
MEM 347.160156 1608253950.7192
MEM 347.160156 1608253950.7374
MEM 347.160156 1608253950.7556
MEM 347.160156 1608253950.7750
MEM 347.160156 1608253950.7950
MEM 347.160156 1608253950.8135
MEM 347.160156 1608253950.8317
MEM 347.160156 1608253950.8510
MEM 347.160156 1608253950.8688
MEM 347.160156 1608253950.8870
MEM 347.160156 1608253950.9047
MEM 347.160156 1608253950.9229
MEM 347.160156 1608253950.9410
MEM 347.160156 1608253950.9592
MEM 347.160156 1608253950.9768
MEM 347.160156 1608253950.9948
MEM 347.160156 1608253951.0092
MEM 347.160156 1608253951.0273
MEM 347.160156 1608253951.0449
MEM 347.160156 1608253951.0632
MEM 347.160156 1608253951.0816
MEM 347.160156 1608253951.0998
MEM 347.160156 1608253951.1179
MEM 347.160156 1608253951.1358
MEM 347.160156 1608253951.1502
MEM 347.160156 1608253951.1684
MEM 347.160156 1608253951.1872
MEM 347.160156 1608253951.2063
MEM 347.160156 1608253951.2259
MEM 347.160156 1608253951.2442
MEM 347.160156 1608253951.2622
MEM 347.160156 1608253951.2808
MEM 347.160156 1608253951.2990
MEM 347.160156 1608253951.3173
MEM 347.160156 1608253951.3355
MEM 347.160156 1608253951.3535
MEM 347.160156 1608253951.3714
MEM 347.160156 1608253951.3859
MEM 347.160156 1608253951.4041
MEM 347.160156 1608253951.4232
MEM 347.160156 1608253951.4409
MEM 347.160156 1608253951.4590
MEM 347.160156 1608253951.4779
MEM 347.160156 1608253951.4961
MEM 347.160156 1608253951.5144
MEM 347.160156 1608253951.5321
MEM 347.160156 1608253951.5502
MEM 347.160156 1608253951.5667
MEM 347.160156 1608253951.5850
MEM 347.160156 1608253951.6031
MEM 347.160156 1608253951.6219
MEM 347.160156 1608253951.6407
MEM 347.160156 1608253951.6589
MEM 347.160156 1608253951.6767
MEM 347.160156 1608253951.6944
MEM 347.160156 1608253951.7109
MEM 347.160156 1608253951.7292
MEM 347.160156 1608253951.7481
MEM 347.160156 1608253951.7662
MEM 347.160156 1608253951.7868
MEM 347.160156 1608253951.8059
MEM 347.160156 1608253951.8245
MEM 347.160156 1608253951.8429
MEM 347.160156 1608253951.8606
MEM 347.160156 1608253951.8786
MEM 347.160156 1608253951.8951
MEM 347.160156 1608253951.9132
MEM 347.160156 1608253951.9315
MEM 347.160156 1608253951.9493
MEM 347.160156 1608253951.9671
MEM 347.160156 1608253951.9816
MEM 347.160156 1608253951.9997
MEM 347.160156 1608253952.0180
MEM 347.160156 1608253952.0360
MEM 347.160156 1608253952.0509
MEM 347.160156 1608253952.0691
MEM 347.160156 1608253952.0880
MEM 347.160156 1608253952.1065
MEM 347.160156 1608253952.1247
MEM 347.160156 1608253952.1438
MEM 347.160156 1608253952.1616
