CMDLINE python aliengo_stepping_stones.py
MEM 1.597656 1608257050.5549
MEM 9.242188 1608257050.5735
MEM 17.531250 1608257050.5906
MEM 19.515625 1608257050.6075
MEM 22.765625 1608257050.6244
MEM 28.593750 1608257050.6413
MEM 52.687500 1608257050.6583
MEM 113.015625 1608257050.6768
MEM 135.484375 1608257050.6951
MEM 142.871094 1608257050.7132
MEM 153.183594 1608257050.7321
MEM 153.609375 1608257050.7504
MEM 154.656250 1608257050.7693
MEM 155.945312 1608257050.7880
MEM 157.492188 1608257050.8063
MEM 158.781250 1608257050.8238
MEM 160.070312 1608257050.8412
MEM 161.875000 1608257050.8585
MEM 162.906250 1608257050.8764
MEM 164.453125 1608257050.8947
MEM 165.742188 1608257050.9128
MEM 167.289062 1608257050.9310
MEM 168.578125 1608257050.9487
MEM 169.609375 1608257050.9666
MEM 171.929688 1608257050.9839
MEM 172.187500 1608257051.0022
MEM 162.031250 1608257051.0197
MEM 162.031250 1608257051.0378
MEM 162.031250 1608257051.0557
MEM 162.031250 1608257051.0703
MEM 162.031250 1608257051.0885
MEM 162.031250 1608257051.1069
MEM 162.031250 1608257051.1253
MEM 162.031250 1608257051.1436
MEM 162.031250 1608257051.1614
MEM 162.031250 1608257051.1798
MEM 162.031250 1608257051.1973
MEM 162.031250 1608257051.2145
MEM 162.031250 1608257051.2328
MEM 162.031250 1608257051.2510
MEM 162.031250 1608257051.2700
MEM 168.117188 1608257051.2886
MEM 168.117188 1608257051.3068
MEM 168.117188 1608257051.3247
MEM 168.117188 1608257051.3426
MEM 168.117188 1608257051.3599
MEM 168.117188 1608257051.3774
MEM 168.117188 1608257051.3947
MEM 168.117188 1608257051.4129
MEM 168.117188 1608257051.4311
MEM 168.117188 1608257051.4487
MEM 168.117188 1608257051.4692
MEM 168.117188 1608257051.4869
MEM 168.117188 1608257051.5060
MEM 168.117188 1608257051.5244
MEM 168.117188 1608257051.5427
MEM 168.117188 1608257051.5606
MEM 168.117188 1608257051.5785
MEM 168.117188 1608257051.5950
MEM 168.117188 1608257051.6132
MEM 168.117188 1608257051.6315
MEM 168.117188 1608257051.6490
MEM 168.117188 1608257051.6671
MEM 168.117188 1608257051.6851
MEM 168.117188 1608257051.7033
MEM 168.117188 1608257051.7213
MEM 168.117188 1608257051.7394
MEM 168.117188 1608257051.7577
MEM 168.117188 1608257051.7783
MEM 168.117188 1608257051.7974
MEM 168.117188 1608257051.8158
MEM 168.117188 1608257051.8330
MEM 168.117188 1608257051.8499
MEM 168.117188 1608257051.8682
MEM 168.117188 1608257051.8864
MEM 168.117188 1608257051.9028
MEM 168.117188 1608257051.9209
MEM 168.117188 1608257051.9391
MEM 168.117188 1608257051.9567
MEM 168.117188 1608257051.9750
MEM 168.117188 1608257051.9930
MEM 168.117188 1608257052.0111
MEM 168.117188 1608257052.0290
MEM 168.117188 1608257052.0473
MEM 168.117188 1608257052.0649
MEM 168.117188 1608257052.0834
MEM 168.117188 1608257052.1008
MEM 168.117188 1608257052.1190
MEM 168.117188 1608257052.1370
MEM 168.117188 1608257052.1549
MEM 168.117188 1608257052.1693
MEM 168.117188 1608257052.1876
MEM 168.117188 1608257052.2053
MEM 168.117188 1608257052.2233
MEM 168.117188 1608257052.2378
MEM 168.117188 1608257052.2560
MEM 168.117188 1608257052.2736
MEM 168.117188 1608257052.2919
MEM 168.117188 1608257052.3093
MEM 168.117188 1608257052.3276
MEM 168.117188 1608257052.3455
MEM 168.117188 1608257052.3637
MEM 168.117188 1608257052.3818
MEM 168.117188 1608257052.3982
MEM 168.117188 1608257052.4165
MEM 168.117188 1608257052.4345
MEM 168.117188 1608257052.4524
MEM 168.117188 1608257052.4702
MEM 168.117188 1608257052.4873
MEM 168.117188 1608257052.5039
MEM 168.117188 1608257052.5220
MEM 168.117188 1608257052.5396
MEM 168.117188 1608257052.5540
MEM 168.117188 1608257052.5721
MEM 168.117188 1608257052.5901
MEM 168.117188 1608257052.6081
MEM 168.117188 1608257052.6226
MEM 168.117188 1608257052.6406
MEM 168.117188 1608257052.6587
MEM 168.117188 1608257052.6764
MEM 168.117188 1608257052.6911
MEM 168.117188 1608257052.7092
MEM 168.117188 1608257052.7274
MEM 168.117188 1608257052.7453
MEM 168.117188 1608257052.7632
MEM 168.117188 1608257052.7784
MEM 168.117188 1608257052.7974
MEM 168.117188 1608257052.8163
MEM 168.117188 1608257052.8343
MEM 168.117188 1608257052.8507
MEM 168.117188 1608257052.8688
MEM 168.117188 1608257052.8868
MEM 168.117188 1608257052.9043
MEM 168.117188 1608257052.9222
MEM 168.117188 1608257052.9387
MEM 168.117188 1608257052.9572
MEM 168.117188 1608257052.9763
MEM 168.117188 1608257052.9953
MEM 168.117188 1608257053.0134
MEM 168.117188 1608257053.0323
MEM 168.117188 1608257053.0506
MEM 168.117188 1608257053.0684
MEM 168.117188 1608257053.0829
MEM 168.117188 1608257053.1011
MEM 168.117188 1608257053.1191
MEM 168.117188 1608257053.1365
MEM 168.117188 1608257053.1542
MEM 168.117188 1608257053.1707
MEM 168.117188 1608257053.1888
MEM 168.117188 1608257053.2068
