CMDLINE python aliengo_stepping_stones.py
MEM 1.523438 1608257176.7331
MEM 9.261719 1608257176.7510
MEM 17.222656 1608257176.7684
MEM 19.250000 1608257176.7856
MEM 22.492188 1608257176.8025
MEM 28.234375 1608257176.8195
MEM 52.015625 1608257176.8351
MEM 111.609375 1608257176.8507
MEM 135.378906 1608257176.8663
MEM 140.253906 1608257176.8818
MEM 146.613281 1608257176.8971
MEM 143.460938 1608257176.9124
MEM 143.460938 1608257176.9298
MEM 143.460938 1608257176.9471
MEM 143.460938 1608257176.9653
MEM 143.460938 1608257176.9836
MEM 143.460938 1608257177.0014
MEM 143.460938 1608257177.0196
MEM 143.460938 1608257177.0375
MEM 143.460938 1608257177.0553
MEM 143.460938 1608257177.0699
MEM 143.460938 1608257177.0882
MEM 143.460938 1608257177.1063
MEM 143.460938 1608257177.1245
MEM 143.460938 1608257177.1427
MEM 143.460938 1608257177.1604
MEM 143.460938 1608257177.1786
MEM 143.460938 1608257177.1968
MEM 143.460938 1608257177.2150
MEM 143.460938 1608257177.2328
MEM 143.460938 1608257177.2502
MEM 143.460938 1608257177.2674
MEM 143.460938 1608257177.2859
MEM 143.460938 1608257177.3044
MEM 143.460938 1608257177.3227
MEM 143.460938 1608257177.3408
MEM 143.460938 1608257177.3591
MEM 143.460938 1608257177.3768
MEM 143.460938 1608257177.3949
MEM 143.460938 1608257177.4137
MEM 143.460938 1608257177.4321
MEM 143.460938 1608257177.4501
MEM 143.460938 1608257177.4676
MEM 143.460938 1608257177.4820
MEM 143.460938 1608257177.5002
MEM 143.460938 1608257177.5182
MEM 143.460938 1608257177.5363
MEM 143.460938 1608257177.5543
MEM 143.460938 1608257177.5708
MEM 143.460938 1608257177.5889
MEM 143.460938 1608257177.6076
MEM 143.460938 1608257177.6266
MEM 143.460938 1608257177.6459
MEM 143.460938 1608257177.6653
MEM 143.460938 1608257177.6834
MEM 143.460938 1608257177.7013
MEM 143.460938 1608257177.7195
MEM 143.460938 1608257177.7375
MEM 143.460938 1608257177.7554
MEM 143.460938 1608257177.7713
MEM 143.460938 1608257177.7908
MEM 143.460938 1608257177.8100
MEM 143.460938 1608257177.8290
MEM 143.460938 1608257177.8473
MEM 143.460938 1608257177.8647
MEM 143.460938 1608257177.8829
MEM 143.460938 1608257177.9010
MEM 143.460938 1608257177.9191
MEM 143.460938 1608257177.9365
MEM 143.460938 1608257177.9546
MEM 143.460938 1608257177.9726
MEM 143.460938 1608257177.9907
MEM 143.460938 1608257178.0055
MEM 143.460938 1608257178.0246
MEM 143.460938 1608257178.0430
MEM 143.460938 1608257178.0609
MEM 143.460938 1608257178.0786
MEM 143.460938 1608257178.0951
MEM 143.460938 1608257178.1132
MEM 143.460938 1608257178.1322
MEM 143.460938 1608257178.1501
MEM 143.460938 1608257178.1665
MEM 143.460938 1608257178.1846
MEM 143.460938 1608257178.2027
MEM 143.460938 1608257178.2203
MEM 143.460938 1608257178.2381
MEM 143.460938 1608257178.2545
MEM 143.460938 1608257178.2726
MEM 143.460938 1608257178.2908
MEM 143.460938 1608257178.3083
MEM 143.460938 1608257178.3263
MEM 143.460938 1608257178.3428
MEM 143.460938 1608257178.3609
MEM 143.460938 1608257178.3791
MEM 143.460938 1608257178.3966
MEM 143.460938 1608257178.4142
MEM 143.460938 1608257178.4307
MEM 143.460938 1608257178.4489
MEM 143.460938 1608257178.4670
MEM 143.460938 1608257178.4856
MEM 143.460938 1608257178.5040
MEM 143.460938 1608257178.5220
MEM 143.460938 1608257178.5395
MEM 143.460938 1608257178.5562
MEM 143.460938 1608257178.5743
MEM 143.460938 1608257178.5917
MEM 143.460938 1608257178.6066
MEM 143.460938 1608257178.6260
MEM 143.460938 1608257178.6442
MEM 143.460938 1608257178.6621
MEM 143.460938 1608257178.6798
MEM 143.460938 1608257178.6943
MEM 143.460938 1608257178.7125
MEM 143.460938 1608257178.7311
MEM 143.460938 1608257178.7490
MEM 143.460938 1608257178.7671
MEM 143.460938 1608257178.7857
MEM 143.460938 1608257178.8041
MEM 143.460938 1608257178.8218
MEM 143.460938 1608257178.8392
MEM 143.460938 1608257178.8536
MEM 143.460938 1608257178.8721
MEM 143.460938 1608257178.8915
MEM 143.460938 1608257178.9096
MEM 143.460938 1608257178.9282
MEM 143.460938 1608257178.9463
MEM 143.460938 1608257178.9640
MEM 143.460938 1608257178.9783
MEM 143.460938 1608257178.9964
MEM 143.460938 1608257179.0145
MEM 143.460938 1608257179.0322
MEM 143.460938 1608257179.0468
MEM 143.460938 1608257179.0649
MEM 143.460938 1608257179.0833
MEM 143.460938 1608257179.1008
MEM 143.460938 1608257179.1186
MEM 143.460938 1608257179.1350
MEM 143.460938 1608257179.1530
MEM 143.460938 1608257179.1709
MEM 143.460938 1608257179.1852
MEM 143.460938 1608257179.2033
MEM 143.460938 1608257179.2213
MEM 143.460938 1608257179.2402
MEM 143.460938 1608257179.2580
MEM 143.460938 1608257179.2745
MEM 143.460938 1608257179.2926
MEM 143.460938 1608257179.3106
MEM 143.460938 1608257179.3292
MEM 143.460938 1608257179.3474
MEM 143.460938 1608257179.3649
MEM 143.460938 1608257179.3822
MEM 143.460938 1608257179.3986
MEM 143.460938 1608257179.4166
MEM 143.460938 1608257179.4365
MEM 143.460938 1608257179.4567
MEM 143.460938 1608257179.4762
MEM 143.460938 1608257179.4945
MEM 143.460938 1608257179.5110
MEM 143.460938 1608257179.5297
MEM 143.460938 1608257179.5479
MEM 143.460938 1608257179.5657
MEM 143.460938 1608257179.5834
MEM 143.460938 1608257179.5979
MEM 143.460938 1608257179.6160
MEM 143.460938 1608257179.6340
MEM 143.460938 1608257179.6519
MEM 143.460938 1608257179.6662
MEM 143.460938 1608257179.6845
MEM 143.460938 1608257179.7026
MEM 143.460938 1608257179.7202
MEM 143.460938 1608257179.7345
MEM 143.460938 1608257179.7527
MEM 143.460938 1608257179.7711
MEM 143.460938 1608257179.7894
MEM 143.460938 1608257179.8076
MEM 143.460938 1608257179.8256
MEM 143.460938 1608257179.8436
MEM 143.460938 1608257179.8581
MEM 143.460938 1608257179.8762
MEM 143.460938 1608257179.8942
MEM 143.460938 1608257179.9119
MEM 143.460938 1608257179.9271
MEM 143.460938 1608257179.9456
MEM 143.460938 1608257179.9638
MEM 143.460938 1608257179.9825
MEM 143.460938 1608257180.0005
MEM 143.460938 1608257180.0182
MEM 143.460938 1608257180.0347
MEM 143.460938 1608257180.0530
MEM 143.460938 1608257180.0712
MEM 143.460938 1608257180.0887
MEM 143.460938 1608257180.1065
MEM 143.460938 1608257180.1232
MEM 143.460938 1608257180.1413
MEM 143.460938 1608257180.1594
MEM 143.460938 1608257180.1769
MEM 143.460938 1608257180.1946
MEM 143.460938 1608257180.2111
MEM 143.460938 1608257180.2302
MEM 143.460938 1608257180.2491
MEM 143.460938 1608257180.2671
MEM 143.460938 1608257180.2851
MEM 143.460938 1608257180.3031
MEM 143.460938 1608257180.3209
MEM 143.460938 1608257180.3402
MEM 143.460938 1608257180.3602
MEM 143.460938 1608257180.3793
MEM 143.460938 1608257180.3970
MEM 143.460938 1608257180.4143
MEM 143.460938 1608257180.4315
MEM 143.460938 1608257180.4480
MEM 143.460938 1608257180.4662
MEM 143.460938 1608257180.4831
MEM 143.460938 1608257180.5013
MEM 143.460938 1608257180.5195
MEM 143.460938 1608257180.5372
MEM 143.460938 1608257180.5549
MEM 143.460938 1608257180.5695
MEM 143.460938 1608257180.5877
MEM 143.460938 1608257180.6056
MEM 143.460938 1608257180.6248
MEM 143.460938 1608257180.6429
MEM 143.460938 1608257180.6608
MEM 143.460938 1608257180.6792
MEM 143.460938 1608257180.6973
MEM 143.460938 1608257180.7155
MEM 143.460938 1608257180.7340
MEM 143.460938 1608257180.7525
MEM 143.460938 1608257180.7712
MEM 143.460938 1608257180.7897
MEM 143.460938 1608257180.8087
MEM 143.460938 1608257180.8273
MEM 143.460938 1608257180.8467
MEM 143.460938 1608257180.8650
MEM 143.460938 1608257180.8833
MEM 143.460938 1608257180.9014
MEM 143.460938 1608257180.9192
MEM 143.460938 1608257180.9336
MEM 143.460938 1608257180.9518
MEM 143.460938 1608257180.9698
MEM 143.460938 1608257180.9863
MEM 143.460938 1608257181.0044
MEM 143.460938 1608257181.0226
MEM 143.460938 1608257181.0404
MEM 143.460938 1608257181.0551
MEM 143.460938 1608257181.0733
MEM 143.460938 1608257181.0915
MEM 143.460938 1608257181.1092
MEM 143.460938 1608257181.1265
MEM 143.460938 1608257181.1430
MEM 143.460938 1608257181.1611
MEM 143.460938 1608257181.1792
MEM 143.460938 1608257181.1972
MEM 143.460938 1608257181.2152
MEM 143.460938 1608257181.2301
MEM 143.460938 1608257181.2495
MEM 143.460938 1608257181.2677
