CMDLINE python aliengo_stepping_stones.py
MEM 0.710938 1608256868.1340
MEM 9.500000 1608256868.1523
MEM 17.632812 1608256868.1695
MEM 19.636719 1608256868.1866
MEM 22.859375 1608256868.2038
MEM 28.968750 1608256868.2210
MEM 54.851562 1608256868.2376
MEM 114.375000 1608256868.2564
MEM 138.777344 1608256868.2735
MEM 143.015625 1608256868.2926
MEM 154.613281 1608256868.3112
MEM 165.886719 1608256868.3297
MEM 174.652344 1608256868.3490
MEM 179.492188 1608256868.3681
MEM 180.265625 1608256868.3876
MEM 181.554688 1608256868.4062
MEM 183.101562 1608256868.4249
MEM 184.390625 1608256868.4434
MEM 185.937500 1608256868.4614
MEM 187.742188 1608256868.4804
MEM 188.773438 1608256868.4992
MEM 190.320312 1608256868.5178
MEM 191.609375 1608256868.5363
MEM 193.156250 1608256868.5547
MEM 194.703125 1608256868.5728
MEM 195.992188 1608256868.5915
MEM 197.796875 1608256868.6108
MEM 187.898438 1608256868.6295
MEM 187.898438 1608256868.6481
MEM 187.898438 1608256868.6664
MEM 187.898438 1608256868.6848
MEM 187.898438 1608256868.7032
MEM 187.898438 1608256868.7214
MEM 187.898438 1608256868.7398
MEM 187.898438 1608256868.7584
MEM 187.898438 1608256868.7780
MEM 187.898438 1608256868.7966
MEM 187.898438 1608256868.8151
MEM 187.898438 1608256868.8331
MEM 187.898438 1608256868.8512
MEM 187.898438 1608256868.8703
MEM 187.898438 1608256868.8887
MEM 187.898438 1608256868.9073
MEM 187.898438 1608256868.9253
MEM 187.898438 1608256868.9433
MEM 187.898438 1608256868.9579
MEM 187.898438 1608256868.9765
MEM 187.898438 1608256868.9951
MEM 187.898438 1608256869.0135
MEM 187.898438 1608256869.0320
MEM 187.898438 1608256869.0503
MEM 187.898438 1608256869.0694
MEM 187.898438 1608256869.0881
MEM 187.898438 1608256869.1064
MEM 187.898438 1608256869.1232
MEM 187.898438 1608256869.1419
MEM 187.898438 1608256869.1604
MEM 187.898438 1608256869.1788
MEM 187.898438 1608256869.1969
MEM 187.898438 1608256869.2155
MEM 187.898438 1608256869.2339
MEM 187.898438 1608256869.2524
MEM 187.898438 1608256869.2708
MEM 187.898438 1608256869.2891
MEM 187.898438 1608256869.3083
MEM 187.898438 1608256869.3270
MEM 187.898438 1608256869.3453
MEM 187.898438 1608256869.3637
MEM 187.898438 1608256869.3820
MEM 187.898438 1608256869.3995
MEM 187.898438 1608256869.4145
MEM 187.898438 1608256869.4330
MEM 187.898438 1608256869.4515
MEM 187.898438 1608256869.4695
MEM 187.898438 1608256869.4881
MEM 187.898438 1608256869.5065
MEM 187.898438 1608256869.5245
MEM 187.898438 1608256869.5431
MEM 187.898438 1608256869.5614
MEM 187.898438 1608256869.5800
MEM 187.898438 1608256869.5983
MEM 187.898438 1608256869.6171
MEM 187.898438 1608256869.6359
MEM 187.898438 1608256869.6538
MEM 187.898438 1608256869.6706
MEM 187.898438 1608256869.6893
MEM 187.898438 1608256869.7081
MEM 187.898438 1608256869.7264
MEM 187.898438 1608256869.7449
MEM 187.898438 1608256869.7635
MEM 187.898438 1608256869.7824
MEM 187.898438 1608256869.8011
MEM 187.898438 1608256869.8195
MEM 187.898438 1608256869.8379
MEM 187.898438 1608256869.8566
MEM 187.898438 1608256869.8752
MEM 187.898438 1608256869.8932
MEM 187.898438 1608256869.9113
MEM 187.898438 1608256869.9294
MEM 187.898438 1608256869.9478
MEM 187.898438 1608256869.9662
MEM 187.898438 1608256869.9855
MEM 187.898438 1608256870.0057
MEM 187.898438 1608256870.0244
MEM 187.898438 1608256870.0428
MEM 187.898438 1608256870.0610
MEM 187.898438 1608256870.0799
MEM 187.898438 1608256870.0982
MEM 187.898438 1608256870.1153
MEM 187.898438 1608256870.1339
MEM 187.898438 1608256870.1523
MEM 187.898438 1608256870.1706
MEM 187.898438 1608256870.1888
MEM 187.898438 1608256870.2071
MEM 187.898438 1608256870.2254
MEM 187.898438 1608256870.2438
MEM 187.898438 1608256870.2618
MEM 187.898438 1608256870.2800
MEM 187.898438 1608256870.2981
MEM 187.898438 1608256870.3142
MEM 187.898438 1608256870.3325
MEM 187.898438 1608256870.3492
MEM 187.898438 1608256870.3678
MEM 187.898438 1608256870.3862
MEM 187.898438 1608256870.4044
MEM 187.898438 1608256870.4230
MEM 187.898438 1608256870.4409
MEM 187.898438 1608256870.4592
MEM 187.898438 1608256870.4784
MEM 187.898438 1608256870.4970
MEM 187.898438 1608256870.5156
MEM 187.898438 1608256870.5335
MEM 187.898438 1608256870.5516
MEM 187.898438 1608256870.5697
MEM 187.898438 1608256870.5882
MEM 187.898438 1608256870.6066
MEM 187.898438 1608256870.6246
