CMDLINE python aliengo_stepping_stones.py
MEM 0.714844 1608253262.8295
MEM 9.351562 1608253262.8473
MEM 16.824219 1608253262.8646
MEM 19.390625 1608253262.8817
MEM 22.609375 1608253262.8989
MEM 28.351562 1608253262.9162
MEM 51.683594 1608253262.9329
MEM 112.914062 1608253262.9485
MEM 137.988281 1608253262.9642
MEM 140.039062 1608253262.9796
MEM 148.402344 1608253262.9949
MEM 148.515625 1608253263.0108
MEM 156.250000 1608253263.0262
MEM 156.507812 1608253263.0415
MEM 157.281250 1608253263.0567
MEM 157.648438 1608253263.0718
MEM 158.679688 1608253263.0902
MEM 159.968750 1608253263.1087
MEM 161.515625 1608253263.1268
MEM 162.804688 1608253263.1451
MEM 164.093750 1608253263.1635
MEM 165.898438 1608253263.1820
MEM 167.187500 1608253263.2021
MEM 168.476562 1608253263.2219
MEM 169.765625 1608253263.2413
MEM 171.054688 1608253263.2607
MEM 172.601562 1608253263.2802
MEM 175.695312 1608253263.2995
MEM 175.953125 1608253263.3185
MEM 177.242188 1608253263.3380
MEM 178.789062 1608253263.3575
MEM 180.078125 1608253263.3774
MEM 181.367188 1608253263.3971
MEM 182.914062 1608253263.4165
MEM 184.203125 1608253263.4358
MEM 185.492188 1608253263.4546
MEM 186.781250 1608253263.4731
MEM 188.070312 1608253263.4926
MEM 195.289062 1608253263.5120
MEM 195.546875 1608253263.5308
MEM 195.546875 1608253263.5493
MEM 195.546875 1608253263.5688
MEM 196.578125 1608253263.5883
MEM 197.867188 1608253263.6078
MEM 199.156250 1608253263.6271
MEM 200.445312 1608253263.6459
MEM 201.734375 1608253263.6654
MEM 203.281250 1608253263.6848
MEM 204.570312 1608253263.7042
MEM 205.859375 1608253263.7240
MEM 207.406250 1608253263.7435
MEM 208.695312 1608253263.7628
MEM 209.984375 1608253263.7816
MEM 211.273438 1608253263.7999
MEM 212.562500 1608253263.8180
MEM 213.851562 1608253263.8359
MEM 214.882812 1608253263.8503
MEM 215.914062 1608253263.8685
MEM 217.203125 1608253263.8865
MEM 218.492188 1608253263.9041
MEM 219.781250 1608253263.9185
MEM 220.812500 1608253263.9366
MEM 222.101562 1608253263.9547
MEM 234.734375 1608253263.9724
MEM 234.734375 1608253263.9873
MEM 234.734375 1608253264.0056
MEM 234.734375 1608253264.0237
MEM 234.734375 1608253264.0413
MEM 234.734375 1608253264.0592
MEM 234.734375 1608253264.0736
MEM 234.734375 1608253264.0917
MEM 236.023438 1608253264.1097
MEM 237.312500 1608253264.1278
MEM 238.343750 1608253264.1421
MEM 239.375000 1608253264.1603
MEM 240.664062 1608253264.1785
MEM 241.953125 1608253264.1949
MEM 242.984375 1608253264.2130
MEM 244.273438 1608253264.2312
MEM 245.562500 1608253264.2488
MEM 246.851562 1608253264.2668
MEM 248.140625 1608253264.2812
MEM 248.914062 1608253264.2995
MEM 250.203125 1608253264.3171
