CMDLINE python aliengo_stepping_stones.py
MEM 1.839844 1608250061.0361
MEM 53.210938 1608250061.1425
MEM 150.468750 1608250061.2504
MEM 158.718750 1608250061.3582
MEM 168.000000 1608250061.4664
MEM 168.515625 1608250061.5751
MEM 168.515625 1608250061.6839
MEM 168.515625 1608250061.7929
MEM 168.515625 1608250061.9017
MEM 168.515625 1608250062.0105
MEM 170.886719 1608250062.1194
MEM 170.886719 1608250062.2282
MEM 170.886719 1608250062.3369
MEM 170.886719 1608250062.4457
MEM 170.886719 1608250062.5544
MEM 170.886719 1608250062.6632
MEM 172.691406 1608250062.7724
MEM 172.691406 1608250062.8812
MEM 172.691406 1608250062.9900
MEM 172.691406 1608250063.0990
MEM 172.949219 1608250063.2080
MEM 174.753906 1608250063.3169
MEM 174.753906 1608250063.4257
MEM 174.753906 1608250063.5345
MEM 174.753906 1608250063.6432
MEM 174.753906 1608250063.7521
MEM 174.753906 1608250063.8611
MEM 176.816406 1608250063.9701
MEM 176.816406 1608250064.0790
MEM 176.816406 1608250064.1877
MEM 176.816406 1608250064.2966
MEM 176.816406 1608250064.4056
MEM 176.816406 1608250064.5144
MEM 178.878906 1608250064.6233
MEM 178.878906 1608250064.7321
MEM 178.878906 1608250064.8411
MEM 178.878906 1608250064.9501
MEM 179.136719 1608250065.0589
MEM 179.394531 1608250065.1676
MEM 180.941406 1608250065.2767
MEM 180.941406 1608250065.3857
MEM 180.941406 1608250065.4945
MEM 180.941406 1608250065.6036
MEM 180.941406 1608250065.7125
MEM 181.972656 1608250065.8214
MEM 182.746094 1608250065.9302
MEM 182.746094 1608250066.0390
MEM 182.746094 1608250066.1478
MEM 183.003906 1608250066.2567
MEM 183.003906 1608250066.3656
MEM 184.808594 1608250066.4746
MEM 184.808594 1608250066.5836
MEM 184.808594 1608250066.6923
MEM 184.808594 1608250066.8013
MEM 185.066406 1608250066.9102
MEM 185.066406 1608250067.0191
MEM 186.871094 1608250067.1280
MEM 186.871094 1608250067.2366
MEM 186.871094 1608250067.3454
MEM 186.871094 1608250067.4541
MEM 186.871094 1608250067.5625
MEM 187.128906 1608250067.6713
MEM 188.933594 1608250067.7800
MEM 188.933594 1608250067.8888
MEM 188.933594 1608250067.9976
MEM 188.933594 1608250068.1066
MEM 188.933594 1608250068.2154
MEM 189.191406 1608250068.3243
MEM 190.996094 1608250068.4332
MEM 190.996094 1608250068.5421
MEM 190.996094 1608250068.6508
MEM 190.996094 1608250068.7599
MEM 190.996094 1608250068.8688
MEM 190.996094 1608250068.9777
MEM 193.058594 1608250069.0862
MEM 193.058594 1608250069.1950
MEM 193.058594 1608250069.3039
MEM 193.058594 1608250069.4127
MEM 193.832031 1608250069.5216
MEM 194.605469 1608250069.6306
MEM 195.378906 1608250069.7395
MEM 195.378906 1608250069.8485
MEM 195.378906 1608250069.9573
MEM 195.378906 1608250070.0663
MEM 195.378906 1608250070.1753
MEM 195.636719 1608250070.2832
MEM 197.183594 1608250070.3920
MEM 197.183594 1608250070.5008
MEM 197.183594 1608250070.6098
MEM 197.183594 1608250070.7190
MEM 197.441406 1608250070.8280
MEM 197.957031 1608250070.9368
MEM 199.246094 1608250071.0457
MEM 199.246094 1608250071.1544
MEM 199.246094 1608250071.2631
MEM 199.246094 1608250071.3718
MEM 199.503906 1608250071.4801
MEM 201.050781 1608250071.5891
MEM 201.308594 1608250071.6979
MEM 201.308594 1608250071.8070
MEM 201.308594 1608250071.9158
MEM 201.308594 1608250072.0247
MEM 201.308594 1608250072.1336
MEM 203.371094 1608250072.2425
MEM 203.371094 1608250072.3512
MEM 203.371094 1608250072.4599
MEM 203.371094 1608250072.5687
MEM 203.371094 1608250072.6776
MEM 203.371094 1608250072.7864
MEM 205.433594 1608250072.8953
MEM 205.433594 1608250073.0040
MEM 205.433594 1608250073.1128
MEM 205.433594 1608250073.2215
MEM 205.433594 1608250073.3305
MEM 205.433594 1608250073.4394
MEM 207.496094 1608250073.5483
MEM 207.496094 1608250073.6570
MEM 207.496094 1608250073.7656
MEM 207.496094 1608250073.8743
MEM 207.496094 1608250073.9832
MEM 207.496094 1608250074.0921
MEM 209.558594 1608250074.2010
MEM 209.558594 1608250074.3101
MEM 209.558594 1608250074.4189
MEM 209.558594 1608250074.5277
MEM 209.558594 1608250074.6365
MEM 209.558594 1608250074.7453
MEM 211.621094 1608250074.8543
MEM 211.621094 1608250074.9630
MEM 211.621094 1608250075.0718
MEM 211.621094 1608250075.1805
MEM 211.621094 1608250075.2893
MEM 211.621094 1608250075.3981
MEM 213.425781 1608250075.5071
MEM 213.425781 1608250075.6160
MEM 213.425781 1608250075.7248
MEM 213.425781 1608250075.8337
MEM 213.683594 1608250075.9425
MEM 213.683594 1608250076.0514
MEM 215.488281 1608250076.1602
MEM 215.488281 1608250076.2690
MEM 215.488281 1608250076.3779
MEM 215.488281 1608250076.4866
MEM 215.488281 1608250076.5955
MEM 215.746094 1608250076.7043
MEM 217.550781 1608250076.8133
MEM 217.550781 1608250076.9220
MEM 217.550781 1608250077.0309
MEM 217.550781 1608250077.1397
MEM 217.550781 1608250077.2486
MEM 217.550781 1608250077.3574
MEM 219.613281 1608250077.4664
MEM 219.613281 1608250077.5751
MEM 219.613281 1608250077.6840
MEM 219.613281 1608250077.7931
MEM 219.613281 1608250077.9020
MEM 219.613281 1608250078.0110
MEM 221.675781 1608250078.1196
MEM 221.675781 1608250078.2286
MEM 221.675781 1608250078.3373
MEM 221.675781 1608250078.4461
MEM 223.480469 1608250078.5544
MEM 224.769531 1608250078.6634
MEM 224.769531 1608250078.7723
MEM 224.769531 1608250078.8812
MEM 224.769531 1608250078.9901
MEM 224.769531 1608250079.0988
MEM 224.769531 1608250079.2076
MEM 224.769531 1608250079.3165
MEM 226.058594 1608250079.4257
MEM 226.058594 1608250079.5345
MEM 226.058594 1608250079.6432
MEM 226.058594 1608250079.7519
MEM 226.058594 1608250079.8609
MEM 226.316406 1608250079.9697
MEM 228.121094 1608250080.0781
MEM 228.121094 1608250080.1868
MEM 228.121094 1608250080.2950
MEM 228.121094 1608250080.4036
MEM 228.121094 1608250080.5127
MEM 228.121094 1608250080.6212
