CMDLINE python aliengo_stepping_stones.py
MEM 1.605469 1608255125.6579
MEM 9.531250 1608255125.6768
MEM 17.890625 1608255125.6952
MEM 20.546875 1608255125.7125
MEM 24.992188 1608255125.7295
MEM 29.425781 1608255125.7465
MEM 59.500000 1608255125.7625
MEM 114.078125 1608255125.7823
MEM 139.187500 1608255125.8025
MEM 143.738281 1608255125.8220
MEM 153.386719 1608255125.8415
MEM 153.742188 1608255125.8606
MEM 155.031250 1608255125.8799
MEM 156.835938 1608255125.8989
MEM 157.867188 1608255125.9174
MEM 159.156250 1608255125.9360
MEM 161.992188 1608255125.9554
MEM 162.250000 1608255125.9735
MEM 163.539062 1608255125.9923
MEM 164.828125 1608255126.0107
MEM 166.117188 1608255126.0288
MEM 167.406250 1608255126.0473
MEM 168.695312 1608255126.0661
MEM 171.789062 1608255126.0850
MEM 172.046875 1608255126.1036
MEM 173.335938 1608255126.1221
MEM 174.625000 1608255126.1407
MEM 175.914062 1608255126.1593
MEM 177.203125 1608255126.1778
MEM 178.492188 1608255126.1965
MEM 179.781250 1608255126.2154
MEM 181.070312 1608255126.2337
MEM 182.359375 1608255126.2523
MEM 183.648438 1608255126.2708
MEM 184.937500 1608255126.2896
MEM 191.382812 1608255126.3085
MEM 191.382812 1608255126.3274
MEM 191.382812 1608255126.3457
MEM 191.640625 1608255126.3643
MEM 192.929688 1608255126.3829
MEM 194.218750 1608255126.4015
MEM 195.507812 1608255126.4201
MEM 196.796875 1608255126.4386
MEM 198.085938 1608255126.4572
MEM 199.375000 1608255126.4758
MEM 200.664062 1608255126.4939
MEM 201.953125 1608255126.5122
MEM 203.242188 1608255126.5308
MEM 204.531250 1608255126.5494
MEM 205.820312 1608255126.5680
MEM 207.109375 1608255126.5865
MEM 208.398438 1608255126.6056
MEM 209.687500 1608255126.6243
MEM 210.976562 1608255126.6428
MEM 212.265625 1608255126.6611
MEM 213.296875 1608255126.6797
MEM 214.585938 1608255126.6981
MEM 215.875000 1608255126.7171
MEM 217.164062 1608255126.7354
MEM 230.828125 1608255126.7545
MEM 230.828125 1608255126.7739
MEM 230.828125 1608255126.7930
MEM 230.828125 1608255126.8121
MEM 230.828125 1608255126.8309
MEM 230.828125 1608255126.8495
MEM 230.828125 1608255126.8681
MEM 231.343750 1608255126.8867
MEM 232.375000 1608255126.9051
MEM 233.664062 1608255126.9237
MEM 234.953125 1608255126.9421
MEM 236.242188 1608255126.9608
MEM 237.531250 1608255126.9795
MEM 238.820312 1608255126.9975
MEM 240.109375 1608255127.0154
MEM 241.398438 1608255127.0304
MEM 242.429688 1608255127.0490
MEM 243.718750 1608255127.0675
MEM 245.007812 1608255127.0859
MEM 246.039062 1608255127.1046
MEM 247.328125 1608255127.1232
MEM 248.617188 1608255127.1417
MEM 249.906250 1608255127.1602
MEM 251.195312 1608255127.1785
MEM 252.742188 1608255127.1970
MEM 254.031250 1608255127.2156
MEM 255.835938 1608255127.2341
MEM 256.867188 1608255127.2527
MEM 258.156250 1608255127.2712
MEM 260.734375 1608255127.2897
MEM 261.250000 1608255127.3081
MEM 262.281250 1608255127.3267
MEM 263.828125 1608255127.3452
MEM 265.117188 1608255127.3638
MEM 266.148438 1608255127.3823
MEM 267.953125 1608255127.4010
MEM 270.789062 1608255127.4181
MEM 270.789062 1608255127.4362
MEM 272.078125 1608255127.4543
MEM 273.367188 1608255127.4719
MEM 274.656250 1608255127.4863
MEM 275.687500 1608255127.5046
MEM 276.976562 1608255127.5227
MEM 278.007812 1608255127.5405
MEM 279.296875 1608255127.5551
MEM 280.328125 1608255127.5734
MEM 281.617188 1608255127.5918
MEM 282.906250 1608255127.6096
MEM 284.195312 1608255127.6262
MEM 290.382812 1608255127.6443
MEM 290.382812 1608255127.6622
MEM 290.382812 1608255127.6799
MEM 290.640625 1608255127.6977
MEM 291.929688 1608255127.7158
MEM 293.218750 1608255127.7338
MEM 294.507812 1608255127.7503
MEM 295.539062 1608255127.7669
MEM 296.828125 1608255127.7855
MEM 298.117188 1608255127.8037
MEM 299.406250 1608255127.8218
MEM 300.437500 1608255127.8398
MEM 301.726562 1608255127.8542
MEM 302.757812 1608255127.8724
MEM 304.046875 1608255127.8906
MEM 305.335938 1608255127.9083
MEM 306.625000 1608255127.9229
MEM 307.398438 1608255127.9411
MEM 308.687500 1608255127.9592
MEM 309.976562 1608255127.9767
MEM 311.265625 1608255127.9945
MEM 312.554688 1608255128.0110
MEM 313.585938 1608255128.0291
MEM 314.875000 1608255128.0471
MEM 316.164062 1608255128.0651
MEM 328.023438 1608255128.0833
MEM 329.828125 1608255128.1013
MEM 329.828125 1608255128.1193
MEM 329.828125 1608255128.1338
MEM 329.828125 1608255128.1519
MEM 329.828125 1608255128.1696
MEM 329.828125 1608255128.1871
MEM 329.828125 1608255128.2016
MEM 330.601562 1608255128.2197
MEM 331.890625 1608255128.2375
MEM 332.949219 1608255128.2540
MEM 334.238281 1608255128.2722
MEM 335.527344 1608255128.2903
MEM 336.816406 1608255128.3080
MEM 337.847656 1608255128.3227
MEM 338.878906 1608255128.3409
MEM 340.167969 1608255128.3591
MEM 341.457031 1608255128.3766
MEM 342.746094 1608255128.3944
MEM 344.035156 1608255128.4109
MEM 345.066406 1608255128.4292
MEM 346.355469 1608255128.4474
MEM 347.644531 1608255128.4649
MEM 348.933594 1608255128.4833
MEM 350.222656 1608255128.5009
MEM 350.222656 1608255128.5189
MEM 350.222656 1608255128.5333
MEM 350.222656 1608255128.5515
MEM 350.222656 1608255128.5689
MEM 350.222656 1608255128.5867
MEM 347.160156 1608255128.6012
MEM 347.062500 1608255128.6195
MEM 347.062500 1608255128.6370
MEM 347.062500 1608255128.6549
MEM 347.062500 1608255128.6692
MEM 347.062500 1608255128.6874
MEM 347.062500 1608255128.7055
MEM 347.062500 1608255128.7237
MEM 347.062500 1608255128.7411
MEM 347.062500 1608255128.7589
MEM 347.062500 1608255128.7740
MEM 347.062500 1608255128.7923
MEM 347.062500 1608255128.8105
MEM 347.062500 1608255128.8285
MEM 347.062500 1608255128.8465
MEM 347.062500 1608255128.8630
MEM 347.062500 1608255128.8811
MEM 347.062500 1608255128.8993
MEM 347.062500 1608255128.9170
MEM 347.062500 1608255128.9351
MEM 347.062500 1608255128.9523
MEM 347.062500 1608255128.9697
MEM 347.062500 1608255128.9863
MEM 347.062500 1608255129.0028
MEM 347.062500 1608255129.0208
MEM 347.062500 1608255129.0387
MEM 347.062500 1608255129.0552
MEM 347.062500 1608255129.0735
MEM 347.062500 1608255129.0918
MEM 347.062500 1608255129.1094
MEM 347.062500 1608255129.1275
MEM 347.062500 1608255129.1451
MEM 347.062500 1608255129.1629
MEM 347.062500 1608255129.1774
MEM 347.062500 1608255129.1956
MEM 347.062500 1608255129.2131
MEM 347.062500 1608255129.2309
MEM 347.062500 1608255129.2454
MEM 347.062500 1608255129.2636
MEM 347.062500 1608255129.2816
MEM 347.062500 1608255129.2999
MEM 347.062500 1608255129.3182
MEM 347.062500 1608255129.3358
MEM 347.062500 1608255129.3539
MEM 347.062500 1608255129.3705
MEM 347.062500 1608255129.3887
MEM 347.062500 1608255129.4069
MEM 347.062500 1608255129.4251
MEM 347.062500 1608255129.4433
MEM 347.062500 1608255129.4607
MEM 347.062500 1608255129.4785
MEM 347.062500 1608255129.4949
