CMDLINE python aliengo_stepping_stones.py
MEM 0.710938 1608255873.2025
MEM 9.539062 1608255873.2218
MEM 17.597656 1608255873.2391
MEM 19.589844 1608255873.2562
MEM 22.843750 1608255873.2734
MEM 28.886719 1608255873.2907
MEM 53.339844 1608255873.3065
MEM 112.710938 1608255873.3218
MEM 137.828125 1608255873.3365
MEM 139.937500 1608255873.3509
MEM 146.441406 1608255873.3656
MEM 153.246094 1608255873.3822
MEM 153.246094 1608255873.4020
MEM 154.636719 1608255873.4204
MEM 156.441406 1608255873.4388
MEM 157.472656 1608255873.4570
MEM 158.761719 1608255873.4754
MEM 161.597656 1608255873.4929
MEM 161.597656 1608255873.5109
MEM 163.144531 1608255873.5253
MEM 164.175781 1608255873.5435
MEM 165.464844 1608255873.5612
MEM 167.011719 1608255873.5794
MEM 168.300781 1608255873.5976
MEM 169.589844 1608255873.6159
MEM 171.652344 1608255873.6337
MEM 168.996094 1608255873.6524
MEM 172.707031 1608255873.6673
MEM 172.707031 1608255873.6858
MEM 172.707031 1608255873.7040
MEM 172.707031 1608255873.7219
MEM 172.707031 1608255873.7398
MEM 172.707031 1608255873.7545
MEM 172.707031 1608255873.7735
MEM 172.707031 1608255873.7920
MEM 172.707031 1608255873.8104
MEM 172.707031 1608255873.8270
MEM 172.707031 1608255873.8456
MEM 172.707031 1608255873.8642
MEM 172.707031 1608255873.8825
MEM 173.222656 1608255873.9005
MEM 173.222656 1608255873.9184
MEM 173.222656 1608255873.9362
MEM 173.996094 1608255873.9510
MEM 180.234375 1608255873.9694
MEM 182.554688 1608255873.9878
MEM 182.554688 1608255874.0058
MEM 182.554688 1608255874.0224
MEM 182.554688 1608255874.0407
MEM 182.554688 1608255874.0590
MEM 182.554688 1608255874.0772
MEM 182.554688 1608255874.0957
MEM 182.554688 1608255874.1136
MEM 182.554688 1608255874.1302
MEM 182.554688 1608255874.1501
MEM 182.554688 1608255874.1687
MEM 182.554688 1608255874.1872
MEM 182.554688 1608255874.2053
MEM 182.554688 1608255874.2236
MEM 182.554688 1608255874.2410
MEM 182.554688 1608255874.2588
MEM 182.554688 1608255874.2757
MEM 186.679688 1608255874.2924
MEM 186.679688 1608255874.3109
MEM 186.679688 1608255874.3287
MEM 186.679688 1608255874.3472
MEM 186.679688 1608255874.3653
MEM 186.679688 1608255874.3837
MEM 186.679688 1608255874.4019
MEM 186.679688 1608255874.4201
MEM 186.679688 1608255874.4384
MEM 186.679688 1608255874.4551
MEM 186.679688 1608255874.4735
MEM 186.679688 1608255874.4918
MEM 186.679688 1608255874.5099
MEM 186.679688 1608255874.5281
MEM 186.679688 1608255874.5462
MEM 186.679688 1608255874.5628
MEM 186.679688 1608255874.5812
