CMDLINE python aliengo_stepping_stones.py
MEM 0.742188 1608256741.8917
MEM 9.421875 1608256741.9114
MEM 17.789062 1608256741.9286
MEM 19.746094 1608256741.9456
MEM 22.976562 1608256741.9627
MEM 28.968750 1608256741.9800
MEM 53.433594 1608256741.9960
MEM 113.207031 1608256742.0158
MEM 135.941406 1608256742.0341
MEM 140.300781 1608256742.0519
MEM 151.242188 1608256742.0687
MEM 166.125000 1608256742.0855
MEM 170.507812 1608256742.1033
MEM 179.789062 1608256742.1203
MEM 180.210938 1608256742.1374
MEM 181.242188 1608256742.1544
MEM 182.531250 1608256742.1728
MEM 183.820312 1608256742.1911
MEM 185.367188 1608256742.2091
MEM 186.656250 1608256742.2273
MEM 188.460938 1608256742.2454
MEM 189.750000 1608256742.2637
MEM 191.039062 1608256742.2815
MEM 192.328125 1608256742.2995
MEM 193.875000 1608256742.3177
MEM 195.164062 1608256742.3360
MEM 196.453125 1608256742.3544
MEM 198.515625 1608256742.3723
MEM 195.832031 1608256742.3876
MEM 188.601562 1608256742.4050
MEM 188.601562 1608256742.4246
MEM 188.601562 1608256742.4416
MEM 188.601562 1608256742.4585
MEM 188.601562 1608256742.4759
MEM 188.601562 1608256742.4946
MEM 188.601562 1608256742.5130
MEM 188.601562 1608256742.5317
MEM 188.601562 1608256742.5521
MEM 188.601562 1608256742.5720
MEM 188.601562 1608256742.5911
MEM 188.601562 1608256742.6109
MEM 188.601562 1608256742.6304
MEM 188.601562 1608256742.6500
MEM 188.601562 1608256742.6694
MEM 188.601562 1608256742.6868
MEM 188.601562 1608256742.7056
MEM 188.601562 1608256742.7237
MEM 188.601562 1608256742.7431
MEM 188.601562 1608256742.7631
MEM 188.601562 1608256742.7805
MEM 188.601562 1608256742.7994
MEM 188.601562 1608256742.8180
MEM 188.601562 1608256742.8366
MEM 188.601562 1608256742.8553
MEM 188.601562 1608256742.8735
MEM 188.601562 1608256742.8922
MEM 188.601562 1608256742.9108
MEM 188.601562 1608256742.9294
MEM 188.601562 1608256742.9481
MEM 188.601562 1608256742.9668
MEM 188.601562 1608256742.9853
MEM 188.601562 1608256743.0039
MEM 188.601562 1608256743.0224
MEM 188.601562 1608256743.0410
MEM 188.601562 1608256743.0601
MEM 188.601562 1608256743.0785
MEM 188.601562 1608256743.0952
MEM 188.601562 1608256743.1135
MEM 188.601562 1608256743.1320
MEM 188.601562 1608256743.1505
MEM 188.601562 1608256743.1686
MEM 188.601562 1608256743.1875
MEM 188.601562 1608256743.2055
MEM 188.601562 1608256743.2234
MEM 188.601562 1608256743.2381
MEM 188.601562 1608256743.2563
MEM 188.601562 1608256743.2748
MEM 188.601562 1608256743.2929
MEM 188.601562 1608256743.3115
MEM 188.601562 1608256743.3302
MEM 192.523438 1608256743.3503
MEM 192.523438 1608256743.3701
MEM 192.523438 1608256743.3888
MEM 192.523438 1608256743.4074
MEM 192.523438 1608256743.4257
MEM 192.523438 1608256743.4442
MEM 192.523438 1608256743.4629
MEM 192.523438 1608256743.4822
MEM 192.523438 1608256743.5009
MEM 192.523438 1608256743.5193
MEM 192.523438 1608256743.5371
MEM 192.523438 1608256743.5549
MEM 192.523438 1608256743.5694
MEM 192.523438 1608256743.5879
MEM 192.523438 1608256743.6067
MEM 192.523438 1608256743.6250
MEM 192.523438 1608256743.6436
MEM 194.585938 1608256743.6623
MEM 194.585938 1608256743.6827
MEM 194.585938 1608256743.7027
MEM 194.585938 1608256743.7213
MEM 194.585938 1608256743.7397
MEM 194.585938 1608256743.7576
MEM 194.585938 1608256743.7770
MEM 194.585938 1608256743.7956
MEM 194.585938 1608256743.8141
MEM 194.585938 1608256743.8323
MEM 194.585938 1608256743.8504
MEM 194.585938 1608256743.8671
MEM 194.585938 1608256743.8860
MEM 194.585938 1608256743.9045
MEM 194.585938 1608256743.9231
MEM 194.585938 1608256743.9409
MEM 196.906250 1608256743.9598
MEM 196.906250 1608256743.9808
MEM 196.906250 1608256743.9994
MEM 196.906250 1608256744.0174
MEM 196.906250 1608256744.0350
MEM 196.906250 1608256744.0528
MEM 196.906250 1608256744.0711
MEM 196.906250 1608256744.0890
MEM 196.906250 1608256744.1072
MEM 196.906250 1608256744.1268
MEM 196.906250 1608256744.1455
