CMDLINE python aliengo_stepping_stones.py
MEM 0.753906 1608256940.2540
MEM 8.546875 1608256940.2694
MEM 16.054688 1608256940.2888
MEM 19.296875 1608256940.3059
MEM 22.136719 1608256940.3227
MEM 28.214844 1608256940.3397
MEM 48.691406 1608256940.3555
MEM 105.207031 1608256940.3725
MEM 125.300781 1608256940.3910
MEM 140.230469 1608256940.4102
MEM 148.910156 1608256940.4286
MEM 153.660156 1608256940.4472
MEM 154.550781 1608256940.4657
MEM 155.582031 1608256940.4842
MEM 157.128906 1608256940.5025
MEM 158.417969 1608256940.5205
MEM 159.707031 1608256940.5353
MEM 162.027344 1608256940.5538
MEM 162.542969 1608256940.5722
MEM 163.832031 1608256940.5903
MEM 165.378906 1608256940.6078
MEM 167.183594 1608256940.6252
MEM 167.957031 1608256940.6436
MEM 169.246094 1608256940.6617
MEM 172.082031 1608256940.6802
MEM 172.339844 1608256940.6991
MEM 165.210938 1608256940.7181
MEM 165.210938 1608256940.7370
MEM 165.210938 1608256940.7557
MEM 165.210938 1608256940.7745
MEM 165.210938 1608256940.7939
MEM 165.210938 1608256940.8121
MEM 165.210938 1608256940.8310
MEM 165.210938 1608256940.8479
MEM 165.210938 1608256940.8658
MEM 165.210938 1608256940.8843
MEM 165.210938 1608256940.9025
MEM 165.210938 1608256940.9203
MEM 165.210938 1608256940.9387
MEM 165.210938 1608256940.9567
MEM 168.304688 1608256940.9767
MEM 168.304688 1608256940.9954
MEM 168.304688 1608256941.0144
MEM 168.304688 1608256941.0330
MEM 168.304688 1608256941.0514
MEM 168.304688 1608256941.0703
MEM 168.304688 1608256941.0887
MEM 168.304688 1608256941.1070
MEM 168.304688 1608256941.1249
MEM 168.304688 1608256941.1428
MEM 168.304688 1608256941.1574
MEM 168.304688 1608256941.1759
MEM 168.304688 1608256941.1942
MEM 168.304688 1608256941.2111
MEM 168.304688 1608256941.2301
MEM 168.304688 1608256941.2484
MEM 168.304688 1608256941.2665
MEM 168.304688 1608256941.2844
MEM 168.304688 1608256941.3022
MEM 168.304688 1608256941.3188
MEM 168.304688 1608256941.3370
MEM 168.304688 1608256941.3551
MEM 168.304688 1608256941.3733
MEM 168.304688 1608256941.3918
MEM 168.304688 1608256941.4099
MEM 168.304688 1608256941.4265
MEM 168.304688 1608256941.4449
MEM 168.304688 1608256941.4631
MEM 168.304688 1608256941.4811
MEM 168.304688 1608256941.4994
MEM 168.304688 1608256941.5176
MEM 168.304688 1608256941.5359
MEM 168.304688 1608256941.5538
MEM 168.304688 1608256941.5704
