CMDLINE python aliengo_stepping_stones.py
MEM 0.730469 1608257336.9448
MEM 9.156250 1608257336.9628
MEM 17.457031 1608257336.9818
MEM 19.765625 1608257336.9988
MEM 22.968750 1608257337.0157
MEM 29.125000 1608257337.0327
MEM 53.613281 1608257337.0485
MEM 113.335938 1608257337.0641
MEM 139.171875 1608257337.0800
MEM 140.187500 1608257337.0955
MEM 148.808594 1608257337.1120
MEM 143.656250 1608257337.1311
MEM 143.656250 1608257337.1501
MEM 143.656250 1608257337.1686
MEM 143.656250 1608257337.1870
MEM 143.656250 1608257337.2052
MEM 143.656250 1608257337.2236
MEM 143.656250 1608257337.2418
MEM 143.656250 1608257337.2601
MEM 143.656250 1608257337.2780
MEM 143.656250 1608257337.2950
MEM 143.656250 1608257337.3140
MEM 143.656250 1608257337.3331
MEM 143.656250 1608257337.3514
MEM 143.656250 1608257337.3694
MEM 143.656250 1608257337.3876
MEM 143.656250 1608257337.4058
MEM 143.656250 1608257337.4242
MEM 143.656250 1608257337.4426
MEM 143.656250 1608257337.4593
MEM 143.656250 1608257337.4777
MEM 143.656250 1608257337.4965
MEM 143.656250 1608257337.5148
MEM 143.656250 1608257337.5331
MEM 143.656250 1608257337.5521
MEM 143.656250 1608257337.5704
MEM 143.656250 1608257337.5873
MEM 143.656250 1608257337.6058
MEM 143.656250 1608257337.6242
MEM 143.656250 1608257337.6424
MEM 143.656250 1608257337.6606
MEM 143.656250 1608257337.6791
MEM 143.656250 1608257337.6978
MEM 143.656250 1608257337.7161
MEM 143.656250 1608257337.7342
MEM 143.656250 1608257337.7523
MEM 143.656250 1608257337.7714
MEM 143.656250 1608257337.7905
MEM 143.656250 1608257337.8096
MEM 143.656250 1608257337.8282
MEM 143.656250 1608257337.8466
MEM 143.656250 1608257337.8651
MEM 143.656250 1608257337.8829
MEM 143.656250 1608257337.9003
MEM 143.656250 1608257337.9151
MEM 143.656250 1608257337.9335
MEM 143.656250 1608257337.9520
MEM 143.656250 1608257337.9702
MEM 143.656250 1608257337.9880
MEM 143.656250 1608257338.0027
MEM 143.656250 1608257338.0211
MEM 143.656250 1608257338.0394
MEM 143.656250 1608257338.0572
MEM 143.656250 1608257338.0755
MEM 143.656250 1608257338.0934
MEM 143.656250 1608257338.1117
MEM 143.656250 1608257338.1302
MEM 143.656250 1608257338.1485
MEM 143.656250 1608257338.1668
MEM 143.656250 1608257338.1848
MEM 143.656250 1608257338.2025
MEM 143.656250 1608257338.2196
MEM 143.656250 1608257338.2367
MEM 143.656250 1608257338.2552
MEM 143.656250 1608257338.2733
MEM 143.656250 1608257338.2917
MEM 143.656250 1608257338.3094
MEM 143.656250 1608257338.3262
MEM 143.656250 1608257338.3445
MEM 143.656250 1608257338.3629
MEM 143.656250 1608257338.3806
MEM 143.656250 1608257338.3988
MEM 143.656250 1608257338.4169
