CMDLINE python aliengo_stepping_stones.py
MEM 1.511719 1608255539.0591
MEM 9.191406 1608255539.0781
MEM 17.539062 1608255539.0952
MEM 19.574219 1608255539.1123
MEM 23.257812 1608255539.1294
MEM 29.351562 1608255539.1467
MEM 53.652344 1608255539.1627
MEM 113.652344 1608255539.1812
MEM 139.402344 1608255539.1998
MEM 144.011719 1608255539.2183
MEM 153.660156 1608255539.2377
MEM 153.035156 1608255539.2573
MEM 153.550781 1608255539.2759
MEM 156.128906 1608255539.2956
MEM 157.417969 1608255539.3144
MEM 157.417969 1608255539.3339
