CMDLINE python aliengo_stepping_stones.py
MEM 1.589844 1608257780.7187
MEM 9.445312 1608257780.7374
MEM 17.785156 1608257780.7544
MEM 20.238281 1608257780.7719
MEM 23.355469 1608257780.7890
MEM 29.410156 1608257780.8061
MEM 53.734375 1608257780.8215
MEM 55.378906 1608257780.8408
MEM 57.957031 1608257780.8597
MEM 58.214844 1608257780.8776
MEM 84.527344 1608257780.8964
MEM 101.347656 1608257780.9147
MEM 101.347656 1608257780.9323
MEM 101.347656 1608257780.9508
MEM 101.347656 1608257780.9693
MEM 102.074219 1608257780.9863
MEM 103.617188 1608257781.0057
MEM 103.617188 1608257781.0227
MEM 103.617188 1608257781.0393
MEM 103.617188 1608257781.0538
MEM 103.617188 1608257781.0704
MEM 103.617188 1608257781.0880
MEM 103.617188 1608257781.1030
MEM 103.617188 1608257781.1213
MEM 103.617188 1608257781.1395
MEM 103.617188 1608257781.1573
MEM 103.617188 1608257781.1750
MEM 103.617188 1608257781.1896
MEM 103.617188 1608257781.2087
MEM 103.617188 1608257781.2270
MEM 103.617188 1608257781.2451
MEM 103.617188 1608257781.2634
MEM 103.617188 1608257781.2815
MEM 103.617188 1608257781.2999
MEM 103.617188 1608257781.3182
MEM 103.617188 1608257781.3365
MEM 103.617188 1608257781.3548
MEM 103.617188 1608257781.3727
MEM 103.617188 1608257781.3874
MEM 103.617188 1608257781.4063
MEM 103.617188 1608257781.4246
MEM 103.617188 1608257781.4429
MEM 103.617188 1608257781.4606
MEM 103.617188 1608257781.4788
MEM 103.617188 1608257781.4969
MEM 103.617188 1608257781.5159
MEM 103.617188 1608257781.5341
MEM 103.617188 1608257781.5518
MEM 103.617188 1608257781.5671
MEM 103.617188 1608257781.5853
MEM 103.617188 1608257781.6040
MEM 103.617188 1608257781.6233
MEM 103.617188 1608257781.6414
MEM 103.617188 1608257781.6598
MEM 103.617188 1608257781.6790
MEM 103.617188 1608257781.6977
MEM 103.617188 1608257781.7168
MEM 103.617188 1608257781.7352
MEM 103.617188 1608257781.7534
MEM 103.617188 1608257781.7743
MEM 103.617188 1608257781.7946
MEM 103.617188 1608257781.8147
MEM 103.617188 1608257781.8344
MEM 103.617188 1608257781.8528
MEM 103.617188 1608257781.8722
MEM 103.617188 1608257781.8913
MEM 103.617188 1608257781.9092
MEM 103.617188 1608257781.9276
MEM 103.617188 1608257781.9452
MEM 103.617188 1608257781.9632
MEM 103.617188 1608257781.9780
MEM 103.617188 1608257781.9964
MEM 103.617188 1608257782.0152
MEM 103.617188 1608257782.0333
MEM 103.617188 1608257782.0525
MEM 103.617188 1608257782.0713
MEM 103.617188 1608257782.0892
MEM 103.617188 1608257782.1082
MEM 103.617188 1608257782.1266
MEM 103.617188 1608257782.1447
MEM 103.617188 1608257782.1635
MEM 103.617188 1608257782.1816
MEM 103.617188 1608257782.2000
MEM 103.617188 1608257782.2180
MEM 103.617188 1608257782.2345
MEM 103.617188 1608257782.2527
MEM 103.617188 1608257782.2710
MEM 103.617188 1608257782.2891
MEM 103.617188 1608257782.3074
MEM 103.617188 1608257782.3251
MEM 103.617188 1608257782.3432
MEM 103.617188 1608257782.3613
MEM 103.617188 1608257782.3795
MEM 103.617188 1608257782.3972
MEM 103.617188 1608257782.4163
MEM 103.617188 1608257782.4344
MEM 103.617188 1608257782.4525
MEM 103.617188 1608257782.4716
MEM 103.617188 1608257782.4900
MEM 103.617188 1608257782.5083
MEM 103.617188 1608257782.5267
MEM 103.617188 1608257782.5433
MEM 103.617188 1608257782.5626
MEM 103.617188 1608257782.5813
MEM 103.617188 1608257782.6003
MEM 103.617188 1608257782.6187
MEM 103.617188 1608257782.6369
MEM 103.617188 1608257782.6552
MEM 103.617188 1608257782.6730
MEM 103.617188 1608257782.6910
MEM 103.617188 1608257782.7092
MEM 103.617188 1608257782.7274
MEM 103.617188 1608257782.7452
MEM 103.617188 1608257782.7630
MEM 103.617188 1608257782.7782
MEM 103.617188 1608257782.7967
MEM 103.617188 1608257782.8150
MEM 103.617188 1608257782.8331
MEM 103.617188 1608257782.8514
MEM 103.617188 1608257782.8691
MEM 103.617188 1608257782.8872
MEM 103.617188 1608257782.9053
MEM 103.617188 1608257782.9236
MEM 103.617188 1608257782.9413
MEM 103.617188 1608257782.9594
MEM 103.617188 1608257782.9775
MEM 103.617188 1608257782.9959
MEM 103.617188 1608257783.0137
MEM 103.617188 1608257783.0304
MEM 103.617188 1608257783.0487
MEM 103.617188 1608257783.0671
MEM 103.617188 1608257783.0850
MEM 103.617188 1608257783.1033
MEM 103.617188 1608257783.1209
MEM 103.617188 1608257783.1386
MEM 103.617188 1608257783.1552
MEM 103.617188 1608257783.1735
MEM 103.617188 1608257783.1918
MEM 103.617188 1608257783.2098
MEM 103.617188 1608257783.2264
MEM 103.617188 1608257783.2448
