CMDLINE python aliengo_stepping_stones.py
MEM 0.730469 1608248821.4215
MEM 68.011719 1608248821.5293
MEM 154.972656 1608248821.6363
MEM 163.480469 1608248821.7448
MEM 171.988281 1608248821.8533
MEM 172.246094 1608248821.9612
MEM 172.246094 1608248822.0698
MEM 172.246094 1608248822.1784
MEM 172.246094 1608248822.2870
MEM 172.246094 1608248822.3957
MEM 174.617188 1608248822.5058
MEM 174.617188 1608248822.6139
MEM 174.617188 1608248822.7229
MEM 174.617188 1608248822.8314
MEM 174.617188 1608248822.9403
MEM 176.421875 1608248823.0485
MEM 176.421875 1608248823.1558
MEM 176.421875 1608248823.2647
MEM 176.421875 1608248823.3727
MEM 176.679688 1608248823.4812
MEM 176.937500 1608248823.5889
MEM 178.484375 1608248823.6972
MEM 178.484375 1608248823.8049
MEM 178.484375 1608248823.9146
MEM 178.484375 1608248824.0224
MEM 178.742188 1608248824.1322
MEM 178.742188 1608248824.2411
MEM 180.546875 1608248824.3505
MEM 180.546875 1608248824.4574
MEM 180.546875 1608248824.5669
MEM 180.546875 1608248824.6789
MEM 180.546875 1608248824.7872
MEM 182.609375 1608248824.8958
MEM 182.609375 1608248825.0047
MEM 182.609375 1608248825.1143
MEM 182.609375 1608248825.2212
MEM 182.609375 1608248825.3281
