CMDLINE python aliengo_stepping_stones.py
MEM 0.734375 1608253650.8708
MEM 9.500000 1608253650.8901
MEM 17.699219 1608253650.9072
MEM 19.648438 1608253650.9242
MEM 23.183594 1608253650.9410
MEM 29.082031 1608253650.9580
MEM 52.847656 1608253650.9739
MEM 112.316406 1608253650.9926
MEM 135.625000 1608253651.0112
MEM 139.488281 1608253651.0295
MEM 150.429688 1608253651.0489
MEM 142.628906 1608253651.0676
MEM 142.628906 1608253651.0859
MEM 142.628906 1608253651.1045
MEM 142.628906 1608253651.1227
MEM 142.628906 1608253651.1409
MEM 142.628906 1608253651.1595
MEM 142.628906 1608253651.1771
MEM 142.628906 1608253651.1954
MEM 142.628906 1608253651.2135
MEM 142.628906 1608253651.2311
MEM 142.628906 1608253651.2456
MEM 142.628906 1608253651.2638
MEM 142.628906 1608253651.2812
MEM 142.628906 1608253651.2976
MEM 143.824219 1608253651.3157
MEM 145.113281 1608253651.3332
MEM 146.402344 1608253651.3513
MEM 147.691406 1608253651.3693
MEM 148.980469 1608253651.3871
MEM 150.269531 1608253651.4013
MEM 151.300781 1608253651.4194
MEM 152.589844 1608253651.4374
MEM 153.878906 1608253651.4550
MEM 155.167969 1608253651.4694
MEM 156.199219 1608253651.4876
MEM 162.386719 1608253651.5058
MEM 162.386719 1608253651.5240
MEM 162.386719 1608253651.5421
MEM 163.417969 1608253651.5598
MEM 164.707031 1608253651.5740
MEM 165.738281 1608253651.5922
MEM 167.027344 1608253651.6103
MEM 168.316406 1608253651.6277
MEM 169.347656 1608253651.6420
MEM 170.378906 1608253651.6603
MEM 171.667969 1608253651.6787
MEM 172.957031 1608253651.6962
MEM 174.246094 1608253651.7105
MEM 175.277344 1608253651.7289
MEM 176.566406 1608253651.7478
MEM 178.113281 1608253651.7680
MEM 179.402344 1608253651.7866
MEM 180.691406 1608253651.8032
MEM 181.980469 1608253651.8210
MEM 183.011719 1608253651.8376
MEM 184.300781 1608253651.8541
MEM 185.589844 1608253651.8706
MEM 186.621094 1608253651.8887
MEM 187.910156 1608253651.9068
MEM 189.972656 1608253651.9245
MEM 201.832031 1608253651.9424
MEM 201.832031 1608253651.9589
MEM 201.832031 1608253651.9770
MEM 201.832031 1608253651.9952
MEM 201.832031 1608253652.0129
MEM 201.832031 1608253652.0311
MEM 201.832031 1608253652.0486
MEM 203.121094 1608253652.0633
MEM 204.152344 1608253652.0815
MEM 205.441406 1608253652.0996
MEM 206.730469 1608253652.1175
MEM 208.019531 1608253652.1352
MEM 209.050781 1608253652.1496
MEM 210.082031 1608253652.1677
MEM 211.628906 1608253652.1856
MEM 212.660156 1608253652.2033
MEM 213.949219 1608253652.2177
MEM 214.980469 1608253652.2359
MEM 216.269531 1608253652.2539
MEM 217.558594 1608253652.2718
MEM 218.847656 1608253652.2862
MEM 219.878906 1608253652.3042
MEM 221.167969 1608253652.3185
MEM 222.199219 1608253652.3367
MEM 223.746094 1608253652.3548
MEM 225.035156 1608253652.3725
MEM 226.839844 1608253652.3896
