CMDLINE python aliengo_stepping_stones.py
MEM 1.593750 1608251142.8780
MEM 67.273438 1608251142.9841
MEM 154.585938 1608251143.0933
MEM 163.093750 1608251143.2028
MEM 171.601562 1608251143.3119
MEM 171.859375 1608251143.4211
MEM 171.859375 1608251143.5303
MEM 171.859375 1608251143.6397
MEM 171.859375 1608251143.7490
MEM 171.859375 1608251143.8583
MEM 174.285156 1608251143.9669
MEM 174.285156 1608251144.0761
MEM 174.285156 1608251144.1859
MEM 174.285156 1608251144.2951
MEM 174.285156 1608251144.4042
MEM 176.089844 1608251144.5133
MEM 176.089844 1608251144.6219
MEM 176.089844 1608251144.7306
MEM 176.089844 1608251144.8393
MEM 176.347656 1608251144.9486
MEM 176.605469 1608251145.0578
MEM 178.152344 1608251145.1670
MEM 178.152344 1608251145.2761
MEM 178.152344 1608251145.3850
MEM 178.152344 1608251145.4938
MEM 178.410156 1608251145.6030
MEM 179.441406 1608251145.7122
MEM 180.214844 1608251145.8214
MEM 180.214844 1608251145.9308
MEM 180.214844 1608251146.0398
MEM 180.214844 1608251146.1490
MEM 180.214844 1608251146.2584
MEM 182.277344 1608251146.3677
MEM 182.277344 1608251146.4771
MEM 182.277344 1608251146.5863
MEM 182.277344 1608251146.6949
MEM 182.277344 1608251146.8035
MEM 182.792969 1608251146.9119
MEM 184.339844 1608251147.0212
MEM 184.339844 1608251147.1301
MEM 184.339844 1608251147.2393
MEM 184.339844 1608251147.3479
MEM 184.339844 1608251147.4568
MEM 184.339844 1608251147.5660
MEM 186.402344 1608251147.6753
MEM 186.402344 1608251147.7847
MEM 186.402344 1608251147.8939
MEM 186.402344 1608251148.0030
MEM 186.402344 1608251148.1116
MEM 188.207031 1608251148.2208
MEM 188.464844 1608251148.3300
MEM 188.464844 1608251148.4393
MEM 188.464844 1608251148.5485
MEM 188.464844 1608251148.6577
MEM 188.464844 1608251148.7667
MEM 190.527344 1608251148.8759
MEM 190.527344 1608251148.9851
MEM 190.527344 1608251149.0942
MEM 190.527344 1608251149.2034
