CMDLINE python aliengo_stepping_stones.py
MEM 1.777344 1608251403.8559
MEM 69.820312 1608251403.9641
MEM 155.230469 1608251404.0734
MEM 163.738281 1608251404.1822
MEM 172.246094 1608251404.2913
MEM 179.980469 1608251404.3998
MEM 191.582031 1608251404.5091
MEM 196.996094 1608251404.6185
MEM 204.472656 1608251404.7273
MEM 212.207031 1608251404.8367
MEM 231.027344 1608251404.9459
MEM 231.027344 1608251405.0546
MEM 238.503906 1608251405.1638
MEM 246.238281 1608251405.2723
MEM 253.972656 1608251405.3813
MEM 262.222656 1608251405.4904
MEM 270.988281 1608251405.5991
MEM 277.949219 1608251405.7082
MEM 290.582031 1608251405.8172
MEM 294.707031 1608251405.9263
MEM 302.183594 1608251406.0358
MEM 309.144531 1608251406.1450
MEM 316.621094 1608251406.2542
MEM 330.027344 1608251406.3618
MEM 334.437500 1608251406.4694
MEM 341.398438 1608251406.5770
MEM 348.617188 1608251406.6845
MEM 350.421875 1608251406.7917
MEM 350.421875 1608251406.8987
MEM 350.421875 1608251407.0045
MEM 350.421875 1608251407.1102
MEM 350.421875 1608251407.2192
MEM 350.421875 1608251407.3286
MEM 350.421875 1608251407.4382
MEM 350.421875 1608251407.5477
MEM 350.421875 1608251407.6572
MEM 350.421875 1608251407.7669
MEM 350.421875 1608251407.8761
MEM 350.421875 1608251407.9854
MEM 350.421875 1608251408.0951
MEM 350.421875 1608251408.2047
MEM 350.421875 1608251408.3142
MEM 350.421875 1608251408.4237
MEM 350.421875 1608251408.5329
MEM 350.421875 1608251408.6424
MEM 350.421875 1608251408.7518
MEM 350.421875 1608251408.8612
MEM 350.421875 1608251408.9704
MEM 350.421875 1608251409.0793
MEM 350.421875 1608251409.1881
MEM 350.421875 1608251409.2967
MEM 350.421875 1608251409.4058
MEM 350.421875 1608251409.5144
MEM 350.421875 1608251409.6235
MEM 350.421875 1608251409.7319
MEM 350.421875 1608251409.8409
MEM 350.421875 1608251409.9517
MEM 350.421875 1608251410.0610
MEM 350.421875 1608251410.1702
MEM 350.421875 1608251410.2797
MEM 350.421875 1608251410.3893
MEM 350.421875 1608251410.4979
MEM 350.421875 1608251410.6074
MEM 350.421875 1608251410.7170
MEM 350.421875 1608251410.8260
MEM 350.421875 1608251410.9372
MEM 350.421875 1608251411.0461
MEM 350.421875 1608251411.1555
