CMDLINE python aliengo_stepping_stones.py
MEM 1.566406 1608252434.2202
MEM 54.765625 1608252434.3288
MEM 154.609375 1608252434.4380
MEM 162.859375 1608252434.5471
MEM 171.625000 1608252434.6562
MEM 179.359375 1608252434.7655
MEM 191.218750 1608252434.8742
MEM 196.117188 1608252434.9828
MEM 203.851562 1608252435.0921
MEM 211.585938 1608252435.2009
MEM 230.664062 1608252435.3101
MEM 230.664062 1608252435.4193
MEM 238.140625 1608252435.5284
MEM 245.617188 1608252435.6375
MEM 253.609375 1608252435.7465
MEM 262.117188 1608252435.8557
MEM 270.625000 1608252435.9649
MEM 278.359375 1608252436.0739
MEM 290.218750 1608252436.1830
MEM 295.375000 1608252436.2922
MEM 303.109375 1608252436.4015
MEM 310.585938 1608252436.5106
MEM 329.664062 1608252436.6199
MEM 329.921875 1608252436.7290
MEM 337.488281 1608252436.8382
MEM 344.964844 1608252436.9473
MEM 349.863281 1608252437.0567
MEM 349.863281 1608252437.1661
MEM 349.863281 1608252437.2756
MEM 349.863281 1608252437.3850
MEM 349.863281 1608252437.4946
MEM 349.863281 1608252437.6041
MEM 349.863281 1608252437.7136
MEM 349.863281 1608252437.8228
MEM 349.863281 1608252437.9323
MEM 349.863281 1608252438.0416
MEM 349.863281 1608252438.1511
MEM 349.863281 1608252438.2605
MEM 349.863281 1608252438.3699
MEM 349.863281 1608252438.4800
MEM 349.863281 1608252438.5895
MEM 349.863281 1608252438.6986
MEM 349.863281 1608252438.8080
MEM 349.863281 1608252438.9173
MEM 349.863281 1608252439.0267
MEM 349.863281 1608252439.1360
MEM 349.863281 1608252439.2453
MEM 349.863281 1608252439.3546
MEM 349.863281 1608252439.4639
MEM 349.863281 1608252439.5732
MEM 349.863281 1608252439.6826
MEM 349.863281 1608252439.7922
MEM 349.863281 1608252439.9015
MEM 349.863281 1608252440.0107
MEM 349.863281 1608252440.1200
MEM 349.863281 1608252440.2293
MEM 349.863281 1608252440.3386
