CMDLINE python aliengo_stepping_stones.py
MEM 0.738281 1608249067.7737
MEM 73.156250 1608249067.8795
MEM 156.917969 1608249067.9873
MEM 163.480469 1608249068.0960
MEM 171.988281 1608249068.2044
MEM 176.113281 1608249068.3128
MEM 176.113281 1608249068.4214
MEM 176.113281 1608249068.5303
MEM 176.421875 1608249068.6395
MEM 184.214844 1608249068.7483
MEM 184.730469 1608249068.8561
MEM 189.628906 1608249068.9639
MEM 189.628906 1608249069.0725
MEM 189.628906 1608249069.1810
MEM 189.628906 1608249069.2887
MEM 203.550781 1608249069.3975
MEM 203.550781 1608249069.5062
MEM 203.550781 1608249069.6150
MEM 204.066406 1608249069.7241
MEM 204.066406 1608249069.8329
MEM 204.066406 1608249069.9416
MEM 204.066406 1608249070.0509
MEM 215.667969 1608249070.1596
MEM 215.667969 1608249070.2684
MEM 216.183594 1608249070.3771
MEM 216.183594 1608249070.4857
MEM 216.183594 1608249070.5940
MEM 216.183594 1608249070.7025
MEM 229.589844 1608249070.8107
MEM 229.589844 1608249070.9193
MEM 230.105469 1608249071.0280
MEM 230.105469 1608249071.1370
MEM 230.105469 1608249071.2460
MEM 230.105469 1608249071.3548
MEM 241.707031 1608249071.4631
MEM 241.707031 1608249071.5718
MEM 241.964844 1608249071.6803
MEM 242.480469 1608249071.7891
MEM 242.480469 1608249071.8975
MEM 242.480469 1608249072.0058
MEM 246.089844 1608249072.1149
MEM 254.082031 1608249072.2237
MEM 254.082031 1608249072.3323
MEM 263.105469 1608249072.4408
MEM 263.105469 1608249072.5494
MEM 263.105469 1608249072.6581
MEM 263.105469 1608249072.7674
MEM 273.933594 1608249072.8762
MEM 273.933594 1608249072.9850
MEM 273.933594 1608249073.0937
MEM 273.933594 1608249073.2019
MEM 273.933594 1608249073.3107
MEM 273.933594 1608249073.4193
MEM 281.925781 1608249073.5281
MEM 281.925781 1608249073.6368
MEM 281.925781 1608249073.7451
MEM 282.699219 1608249073.8538
MEM 282.699219 1608249073.9620
MEM 282.699219 1608249074.0703
MEM 282.699219 1608249074.1784
MEM 294.300781 1608249074.2865
MEM 294.300781 1608249074.3944
MEM 294.816406 1608249074.5025
MEM 294.816406 1608249074.6107
MEM 294.816406 1608249074.7187
MEM 294.816406 1608249074.8272
MEM 306.417969 1608249074.9360
MEM 306.417969 1608249075.0442
MEM 306.417969 1608249075.1534
MEM 306.933594 1608249075.2627
MEM 306.933594 1608249075.3708
MEM 306.933594 1608249075.4793
MEM 306.933594 1608249075.5869
MEM 318.535156 1608249075.6967
MEM 318.535156 1608249075.8055
MEM 319.050781 1608249075.9137
MEM 319.050781 1608249076.0231
MEM 319.050781 1608249076.1319
MEM 319.050781 1608249076.2399
MEM 330.652344 1608249076.3478
MEM 330.652344 1608249076.4559
MEM 330.652344 1608249076.5637
MEM 331.167969 1608249076.6716
MEM 331.167969 1608249076.7795
MEM 331.167969 1608249076.8877
MEM 331.167969 1608249076.9958
MEM 342.769531 1608249077.1040
MEM 342.769531 1608249077.2122
MEM 363.136719 1608249077.3202
MEM 363.136719 1608249077.4283
MEM 363.136719 1608249077.5368
MEM 363.136719 1608249077.6449
MEM 370.871094 1608249077.7529
