CMDLINE python aliengo_stepping_stones.py
MEM 1.468750 1608252293.5103
MEM 114.183594 1608252293.6233
MEM 156.773438 1608252293.7323
MEM 164.765625 1608252293.8414
MEM 173.273438 1608252293.9504
MEM 181.007812 1608252294.0593
MEM 191.320312 1608252294.1683
MEM 198.281250 1608252294.2772
MEM 206.015625 1608252294.3862
MEM 213.750000 1608252294.4952
MEM 230.765625 1608252294.6044
MEM 232.570312 1608252294.7134
MEM 240.304688 1608252294.8223
MEM 247.781250 1608252294.9312
MEM 250.875000 1608252295.0405
MEM 250.875000 1608252295.1498
MEM 250.875000 1608252295.2592
MEM 250.875000 1608252295.3675
MEM 250.875000 1608252295.4762
MEM 250.875000 1608252295.5855
MEM 250.875000 1608252295.6949
MEM 250.875000 1608252295.8042
MEM 250.875000 1608252295.9136
MEM 250.875000 1608252296.0228
MEM 250.875000 1608252296.1322
MEM 250.875000 1608252296.2416
MEM 250.875000 1608252296.3506
MEM 250.875000 1608252296.4601
MEM 250.875000 1608252296.5695
MEM 250.875000 1608252296.6788
MEM 250.875000 1608252296.7883
MEM 250.875000 1608252296.8977
MEM 250.875000 1608252297.0071
MEM 250.875000 1608252297.1165
MEM 250.875000 1608252297.2259
MEM 250.875000 1608252297.3354
MEM 250.875000 1608252297.4448
MEM 250.875000 1608252297.5543
MEM 250.875000 1608252297.6636
MEM 250.875000 1608252297.7738
MEM 250.875000 1608252297.8832
MEM 250.875000 1608252297.9928
MEM 250.875000 1608252298.1023
MEM 250.875000 1608252298.2117
MEM 250.875000 1608252298.3211
MEM 250.875000 1608252298.4302
MEM 250.875000 1608252298.5390
MEM 250.875000 1608252298.6485
MEM 250.875000 1608252298.7580
MEM 250.875000 1608252298.8674
MEM 250.875000 1608252298.9768
MEM 250.875000 1608252299.0863
MEM 250.875000 1608252299.1958
MEM 250.875000 1608252299.3052
MEM 250.875000 1608252299.4145
MEM 250.875000 1608252299.5239
MEM 250.875000 1608252299.6333
MEM 250.875000 1608252299.7426
MEM 250.875000 1608252299.8520
MEM 250.875000 1608252299.9615
