CMDLINE python aliengo_stepping_stones.py
MEM 1.761719 1608256986.1150
MEM 9.242188 1608256986.1346
MEM 17.777344 1608256986.1528
MEM 20.757812 1608256986.1712
MEM 27.175781 1608256986.1902
MEM 50.152344 1608256986.2084
MEM 110.085938 1608256986.2256
MEM 130.234375 1608256986.2434
MEM 140.019531 1608256986.2611
MEM 146.378906 1608256986.2783
MEM 153.449219 1608256986.2957
MEM 153.449219 1608256986.3123
MEM 154.328125 1608256986.3290
MEM 155.101562 1608256986.3456
MEM 156.648438 1608256986.3624
MEM 157.421875 1608256986.3791
MEM 158.195312 1608256986.3958
MEM 159.226562 1608256986.4126
MEM 161.804688 1608256986.4295
MEM 161.804688 1608256986.4461
MEM 162.835938 1608256986.4628
MEM 163.867188 1608256986.4800
MEM 164.898438 1608256986.4968
MEM 165.929688 1608256986.5135
MEM 167.218750 1608256986.5322
MEM 168.507812 1608256986.5522
MEM 169.796875 1608256986.5714
MEM 171.859375 1608256986.5895
MEM 162.031250 1608256986.6090
MEM 162.031250 1608256986.6288
MEM 162.031250 1608256986.6483
MEM 162.031250 1608256986.6677
MEM 162.031250 1608256986.6861
MEM 162.031250 1608256986.7051
MEM 162.031250 1608256986.7239
MEM 162.031250 1608256986.7426
MEM 162.031250 1608256986.7619
MEM 162.031250 1608256986.7809
MEM 162.031250 1608256986.7987
MEM 162.031250 1608256986.8168
MEM 162.031250 1608256986.8350
MEM 162.031250 1608256986.8522
MEM 162.031250 1608256986.8701
MEM 168.074219 1608256986.8881
MEM 168.074219 1608256986.9048
MEM 168.074219 1608256986.9214
MEM 168.074219 1608256986.9378
MEM 168.074219 1608256986.9542
MEM 168.074219 1608256986.9705
MEM 168.074219 1608256986.9887
MEM 168.074219 1608256987.0068
MEM 168.074219 1608256987.0248
MEM 168.074219 1608256987.0427
MEM 168.074219 1608256987.0571
MEM 168.074219 1608256987.0754
MEM 168.074219 1608256987.0929
MEM 168.074219 1608256987.1107
MEM 168.074219 1608256987.1253
MEM 168.074219 1608256987.1437
MEM 168.074219 1608256987.1617
MEM 168.074219 1608256987.1784
MEM 168.074219 1608256987.1965
MEM 168.074219 1608256987.2145
MEM 168.074219 1608256987.2326
MEM 168.074219 1608256987.2506
MEM 168.074219 1608256987.2688
MEM 168.074219 1608256987.2871
MEM 168.074219 1608256987.3047
MEM 168.074219 1608256987.3221
MEM 168.074219 1608256987.3384
MEM 168.074219 1608256987.3566
MEM 168.074219 1608256987.3747
MEM 168.074219 1608256987.3936
MEM 168.074219 1608256987.4121
MEM 168.074219 1608256987.4307
MEM 168.074219 1608256987.4485
MEM 168.074219 1608256987.4663
MEM 168.074219 1608256987.4828
MEM 168.074219 1608256987.5009
MEM 168.074219 1608256987.5189
MEM 168.074219 1608256987.5368
MEM 168.074219 1608256987.5547
MEM 168.074219 1608256987.5711
MEM 168.074219 1608256987.5891
MEM 168.074219 1608256987.6072
MEM 168.074219 1608256987.6252
MEM 168.074219 1608256987.6431
MEM 168.074219 1608256987.6582
MEM 168.074219 1608256987.6775
MEM 168.074219 1608256987.6957
MEM 168.074219 1608256987.7146
MEM 168.074219 1608256987.7322
MEM 168.074219 1608256987.7466
MEM 168.074219 1608256987.7647
MEM 168.074219 1608256987.7837
MEM 168.074219 1608256987.8015
MEM 168.074219 1608256987.8196
MEM 168.074219 1608256987.8376
MEM 168.074219 1608256987.8556
MEM 168.074219 1608256987.8703
MEM 168.074219 1608256987.8884
MEM 168.074219 1608256987.9066
MEM 168.074219 1608256987.9257
MEM 168.074219 1608256987.9444
MEM 168.074219 1608256987.9629
MEM 168.074219 1608256987.9822
MEM 168.074219 1608256988.0005
MEM 168.074219 1608256988.0186
MEM 168.074219 1608256988.0364
MEM 168.074219 1608256988.0536
MEM 168.074219 1608256988.0701
MEM 168.074219 1608256988.0882
MEM 168.074219 1608256988.1062
MEM 168.074219 1608256988.1226
MEM 168.074219 1608256988.1407
MEM 168.074219 1608256988.1587
MEM 168.074219 1608256988.1764
MEM 168.074219 1608256988.1954
MEM 168.074219 1608256988.2143
MEM 168.074219 1608256988.2339
MEM 168.074219 1608256988.2532
MEM 168.074219 1608256988.2717
MEM 168.074219 1608256988.2882
MEM 168.074219 1608256988.3068
MEM 168.074219 1608256988.3243
MEM 168.074219 1608256988.3420
MEM 168.074219 1608256988.3584
MEM 168.074219 1608256988.3765
MEM 168.074219 1608256988.3946
MEM 168.074219 1608256988.4125
MEM 168.074219 1608256988.4302
MEM 168.074219 1608256988.4466
MEM 168.074219 1608256988.4653
MEM 168.074219 1608256988.4857
MEM 168.074219 1608256988.5051
MEM 168.074219 1608256988.5233
MEM 168.074219 1608256988.5409
MEM 168.074219 1608256988.5588
MEM 168.074219 1608256988.5774
MEM 168.074219 1608256988.5952
MEM 168.074219 1608256988.6100
MEM 168.074219 1608256988.6283
MEM 168.074219 1608256988.6466
MEM 168.074219 1608256988.6646
MEM 168.074219 1608256988.6836
MEM 168.074219 1608256988.7016
MEM 168.074219 1608256988.7197
MEM 168.074219 1608256988.7377
MEM 168.074219 1608256988.7557
MEM 168.074219 1608256988.7745
MEM 168.074219 1608256988.7933
MEM 168.074219 1608256988.8116
MEM 168.074219 1608256988.8298
MEM 168.074219 1608256988.8497
MEM 168.074219 1608256988.8680
MEM 168.074219 1608256988.8865
MEM 168.074219 1608256988.9032
MEM 168.074219 1608256988.9216
MEM 168.074219 1608256988.9399
MEM 168.074219 1608256988.9580
MEM 168.074219 1608256988.9746
MEM 168.074219 1608256988.9931
MEM 168.074219 1608256989.0114
MEM 168.074219 1608256989.0292
MEM 168.074219 1608256989.0470
MEM 168.074219 1608256989.0614
MEM 168.074219 1608256989.0796
MEM 168.074219 1608256989.0973
MEM 168.074219 1608256989.1152
MEM 168.074219 1608256989.1296
MEM 168.074219 1608256989.1473
MEM 168.074219 1608256989.1649
MEM 168.074219 1608256989.1828
MEM 168.074219 1608256989.1973
MEM 168.074219 1608256989.2154
MEM 168.074219 1608256989.2326
MEM 168.074219 1608256989.2504
MEM 168.074219 1608256989.2670
MEM 168.074219 1608256989.2852
MEM 168.074219 1608256989.3035
MEM 168.074219 1608256989.3216
MEM 168.074219 1608256989.3391
MEM 168.074219 1608256989.3535
MEM 168.074219 1608256989.3718
MEM 168.074219 1608256989.3894
MEM 168.074219 1608256989.4075
MEM 168.074219 1608256989.4254
MEM 168.074219 1608256989.4433
MEM 168.074219 1608256989.4578
MEM 168.074219 1608256989.4761
MEM 168.074219 1608256989.4943
MEM 168.074219 1608256989.5121
MEM 168.074219 1608256989.5266
MEM 168.074219 1608256989.5448
MEM 168.074219 1608256989.5629
MEM 168.074219 1608256989.5810
MEM 168.074219 1608256989.5992
MEM 168.074219 1608256989.6168
MEM 168.074219 1608256989.6348
MEM 168.074219 1608256989.6493
MEM 168.074219 1608256989.6675
MEM 168.074219 1608256989.6860
MEM 168.074219 1608256989.7043
MEM 168.074219 1608256989.7224
MEM 168.074219 1608256989.7392
MEM 168.074219 1608256989.7588
MEM 168.074219 1608256989.7789
MEM 169.105469 1608256989.7969
MEM 169.105469 1608256989.8135
MEM 169.105469 1608256989.8299
MEM 169.105469 1608256989.8466
MEM 169.105469 1608256989.8649
MEM 169.105469 1608256989.8832
MEM 169.105469 1608256989.9011
MEM 169.105469 1608256989.9188
MEM 169.105469 1608256989.9333
MEM 169.105469 1608256989.9515
MEM 169.105469 1608256989.9696
MEM 169.105469 1608256989.9885
MEM 169.105469 1608256990.0065
MEM 169.105469 1608256990.0245
MEM 169.105469 1608256990.0423
MEM 169.105469 1608256990.0588
MEM 169.105469 1608256990.0770
MEM 169.105469 1608256990.0953
MEM 169.105469 1608256990.1128
MEM 169.105469 1608256990.1310
MEM 169.105469 1608256990.1491
MEM 169.105469 1608256990.1673
MEM 169.105469 1608256990.1848
MEM 169.105469 1608256990.2026
MEM 169.105469 1608256990.2191
MEM 169.105469 1608256990.2372
MEM 169.105469 1608256990.2554
MEM 169.105469 1608256990.2731
MEM 169.105469 1608256990.2911
MEM 169.105469 1608256990.3054
MEM 169.105469 1608256990.3236
MEM 169.105469 1608256990.3411
MEM 169.105469 1608256990.3590
MEM 169.105469 1608256990.3734
MEM 169.105469 1608256990.3916
MEM 169.105469 1608256990.4097
MEM 169.105469 1608256990.4278
MEM 169.105469 1608256990.4454
MEM 169.105469 1608256990.4633
MEM 169.105469 1608256990.4785
MEM 169.105469 1608256990.4967
MEM 169.105469 1608256990.5150
MEM 169.105469 1608256990.5326
MEM 169.105469 1608256990.5504
MEM 169.105469 1608256990.5669
MEM 169.105469 1608256990.5859
MEM 169.363281 1608256990.6043
MEM 169.363281 1608256990.6226
MEM 169.363281 1608256990.6408
MEM 169.363281 1608256990.6591
MEM 169.363281 1608256990.6772
MEM 169.363281 1608256990.6955
MEM 169.363281 1608256990.7132
MEM 169.363281 1608256990.7313
MEM 169.363281 1608256990.7489
MEM 169.363281 1608256990.7676
MEM 169.363281 1608256990.7864
MEM 169.363281 1608256990.8049
MEM 169.363281 1608256990.8247
MEM 169.363281 1608256990.8443
MEM 169.363281 1608256990.8624
MEM 169.363281 1608256990.8806
MEM 169.363281 1608256990.8988
MEM 169.363281 1608256990.9165
MEM 169.363281 1608256990.9347
MEM 169.363281 1608256990.9524
MEM 169.363281 1608256990.9706
MEM 169.363281 1608256990.9892
MEM 169.363281 1608256991.0078
MEM 169.363281 1608256991.0263
MEM 169.363281 1608256991.0441
MEM 169.363281 1608256991.0588
MEM 169.363281 1608256991.0771
MEM 169.363281 1608256991.0957
MEM 169.363281 1608256991.1138
MEM 169.363281 1608256991.1304
MEM 169.363281 1608256991.1490
MEM 169.363281 1608256991.1672
MEM 169.363281 1608256991.1849
MEM 169.363281 1608256991.2029
MEM 169.363281 1608256991.2173
MEM 169.363281 1608256991.2356
MEM 169.363281 1608256991.2536
MEM 169.363281 1608256991.2711
MEM 169.363281 1608256991.2857
MEM 169.363281 1608256991.3040
MEM 169.363281 1608256991.3220
MEM 169.363281 1608256991.3386
MEM 169.363281 1608256991.3569
MEM 169.363281 1608256991.3753
MEM 169.621094 1608256991.3936
MEM 169.621094 1608256991.4120
MEM 169.621094 1608256991.4299
MEM 169.621094 1608256991.4476
MEM 169.621094 1608256991.4653
MEM 169.621094 1608256991.4834
MEM 169.621094 1608256991.5014
MEM 169.621094 1608256991.5197
MEM 169.621094 1608256991.5378
MEM 169.621094 1608256991.5564
MEM 169.621094 1608256991.5747
MEM 169.621094 1608256991.5931
MEM 169.621094 1608256991.6116
MEM 169.621094 1608256991.6297
MEM 169.621094 1608256991.6482
MEM 170.652344 1608256991.6666
MEM 170.652344 1608256991.6847
MEM 170.652344 1608256991.7026
MEM 170.652344 1608256991.7192
MEM 170.652344 1608256991.7374
MEM 170.652344 1608256991.7557
MEM 170.652344 1608256991.7750
MEM 170.652344 1608256991.7941
MEM 170.652344 1608256991.8127
MEM 170.652344 1608256991.8311
MEM 170.652344 1608256991.8493
MEM 170.652344 1608256991.8681
MEM 170.652344 1608256991.8862
MEM 170.652344 1608256991.9044
MEM 171.167969 1608256991.9228
MEM 171.683594 1608256991.9403
MEM 171.683594 1608256991.9547
MEM 171.683594 1608256991.9735
MEM 171.683594 1608256991.9925
MEM 171.683594 1608256992.0110
MEM 171.683594 1608256992.0289
MEM 171.683594 1608256992.0471
MEM 171.683594 1608256992.0649
MEM 171.683594 1608256992.0832
MEM 171.683594 1608256992.1008
MEM 171.683594 1608256992.1188
MEM 171.683594 1608256992.1335
MEM 171.683594 1608256992.1517
MEM 171.683594 1608256992.1698
MEM 171.683594 1608256992.1863
MEM 172.457031 1608256992.2046
MEM 172.457031 1608256992.2228
MEM 172.457031 1608256992.2410
MEM 172.457031 1608256992.2595
MEM 172.457031 1608256992.2775
MEM 172.457031 1608256992.2960
MEM 172.457031 1608256992.3140
