CMDLINE python aliengo_stepping_stones.py
MEM 0.734375 1608255748.8784
MEM 9.507812 1608255748.8990
MEM 17.980469 1608255748.9160
MEM 20.382812 1608255748.9328
MEM 24.492188 1608255748.9499
MEM 29.363281 1608255748.9670
MEM 67.332031 1608255748.9833
MEM 118.347656 1608255749.0031
MEM 139.308594 1608255749.0222
MEM 146.382812 1608255749.0416
MEM 153.394531 1608255749.0601
MEM 153.757812 1608255749.0785
MEM 155.046875 1608255749.0959
MEM 156.593750 1608255749.1133
MEM 157.625000 1608255749.1307
MEM 158.914062 1608255749.1489
MEM 161.750000 1608255749.1675
MEM 162.007812 1608255749.1857
MEM 163.296875 1608255749.2041
MEM 164.843750 1608255749.2223
MEM 166.132812 1608255749.2404
MEM 167.421875 1608255749.2555
MEM 168.453125 1608255749.2728
MEM 169.742188 1608255749.2911
MEM 171.804688 1608255749.3095
MEM 161.910156 1608255749.3284
MEM 161.910156 1608255749.3469
MEM 161.910156 1608255749.3649
MEM 161.910156 1608255749.3834
MEM 161.910156 1608255749.4012
MEM 161.910156 1608255749.4196
MEM 161.910156 1608255749.4377
MEM 161.910156 1608255749.4562
MEM 161.910156 1608255749.4742
MEM 161.910156 1608255749.4923
MEM 161.910156 1608255749.5106
MEM 161.910156 1608255749.5288
MEM 161.910156 1608255749.5471
MEM 161.910156 1608255749.5651
MEM 161.910156 1608255749.5830
MEM 167.894531 1608255749.5989
MEM 167.894531 1608255749.6174
MEM 167.894531 1608255749.6361
MEM 167.894531 1608255749.6545
MEM 167.894531 1608255749.6728
MEM 167.894531 1608255749.6908
MEM 167.894531 1608255749.7092
MEM 167.894531 1608255749.7275
MEM 167.894531 1608255749.7453
MEM 167.894531 1608255749.7651
MEM 167.894531 1608255749.7841
MEM 167.894531 1608255749.8038
MEM 167.894531 1608255749.8220
MEM 167.894531 1608255749.8409
MEM 167.894531 1608255749.8593
MEM 167.894531 1608255749.8773
MEM 167.894531 1608255749.8967
MEM 167.894531 1608255749.9153
MEM 167.894531 1608255749.9335
MEM 167.894531 1608255749.9518
MEM 167.894531 1608255749.9696
MEM 167.894531 1608255749.9872
MEM 167.894531 1608255750.0017
MEM 167.894531 1608255750.0201
MEM 167.894531 1608255750.0384
MEM 167.894531 1608255750.0565
MEM 167.894531 1608255750.0748
MEM 167.894531 1608255750.0924
MEM 167.894531 1608255750.1102
MEM 167.894531 1608255750.1267
MEM 167.894531 1608255750.1453
MEM 167.894531 1608255750.1622
MEM 167.894531 1608255750.1801
MEM 167.894531 1608255750.1979
MEM 167.894531 1608255750.2145
MEM 167.894531 1608255750.2327
MEM 167.894531 1608255750.2509
MEM 167.894531 1608255750.2690
MEM 167.894531 1608255750.2874
MEM 167.894531 1608255750.3051
MEM 167.894531 1608255750.3231
MEM 167.894531 1608255750.3412
MEM 167.894531 1608255750.3591
MEM 167.894531 1608255750.3771
MEM 167.894531 1608255750.3968
MEM 167.894531 1608255750.4154
MEM 167.894531 1608255750.4332
MEM 167.894531 1608255750.4513
MEM 167.894531 1608255750.4695
MEM 167.894531 1608255750.4877
MEM 167.894531 1608255750.5054
MEM 167.894531 1608255750.5234
MEM 167.894531 1608255750.5379
MEM 167.894531 1608255750.5562
MEM 167.894531 1608255750.5742
MEM 167.894531 1608255750.5918
MEM 167.894531 1608255750.6065
MEM 167.894531 1608255750.6247
MEM 167.894531 1608255750.6434
MEM 167.894531 1608255750.6617
MEM 167.894531 1608255750.6816
MEM 167.894531 1608255750.7011
MEM 167.894531 1608255750.7220
MEM 167.894531 1608255750.7406
MEM 167.894531 1608255750.7592
MEM 167.894531 1608255750.7776
MEM 167.894531 1608255750.7961
MEM 167.894531 1608255750.8145
MEM 167.894531 1608255750.8321
MEM 167.894531 1608255750.8469
MEM 167.894531 1608255750.8652
MEM 167.894531 1608255750.8834
MEM 167.894531 1608255750.9012
MEM 167.894531 1608255750.9196
MEM 167.894531 1608255750.9386
MEM 167.894531 1608255750.9584
MEM 167.894531 1608255750.9780
MEM 167.894531 1608255750.9975
MEM 167.894531 1608255751.0170
MEM 167.894531 1608255751.0365
MEM 167.894531 1608255751.0560
MEM 167.894531 1608255751.0749
MEM 167.894531 1608255751.0937
MEM 167.894531 1608255751.1132
MEM 167.894531 1608255751.1327
MEM 167.894531 1608255751.1523
MEM 167.894531 1608255751.1710
MEM 167.894531 1608255751.1901
MEM 167.894531 1608255751.2082
MEM 167.894531 1608255751.2262
MEM 167.894531 1608255751.2451
MEM 167.894531 1608255751.2638
MEM 167.894531 1608255751.2823
MEM 167.894531 1608255751.3001
MEM 167.894531 1608255751.3178
MEM 167.894531 1608255751.3355
MEM 167.894531 1608255751.3536
MEM 167.894531 1608255751.3721
MEM 167.894531 1608255751.3905
MEM 167.894531 1608255751.4080
MEM 167.894531 1608255751.4255
MEM 167.894531 1608255751.4440
MEM 167.894531 1608255751.4630
MEM 167.894531 1608255751.4819
MEM 167.894531 1608255751.5007
MEM 167.894531 1608255751.5194
MEM 167.894531 1608255751.5380
MEM 167.894531 1608255751.5568
MEM 167.894531 1608255751.5756
MEM 167.894531 1608255751.5940
MEM 167.894531 1608255751.6126
MEM 167.894531 1608255751.6311
MEM 167.894531 1608255751.6493
MEM 167.894531 1608255751.6684
MEM 167.894531 1608255751.6870
MEM 167.347656 1608255751.7063
