CMDLINE python aliengo_stepping_stones.py
MEM 0.718750 1608257300.7525
MEM 9.304688 1608257300.7692
MEM 16.796875 1608257300.7886
MEM 19.355469 1608257300.8060
MEM 22.656250 1608257300.8230
MEM 28.648438 1608257300.8405
MEM 52.828125 1608257300.8562
MEM 112.652344 1608257300.8756
MEM 137.750000 1608257300.8949
MEM 143.535156 1608257300.9134
MEM 153.175781 1608257300.9322
MEM 143.074219 1608257300.9513
MEM 143.074219 1608257300.9698
MEM 143.074219 1608257300.9883
MEM 143.074219 1608257301.0067
MEM 143.074219 1608257301.0248
MEM 143.074219 1608257301.0428
MEM 143.074219 1608257301.0605
MEM 143.074219 1608257301.0790
MEM 143.074219 1608257301.0971
MEM 143.074219 1608257301.1155
MEM 143.074219 1608257301.1339
MEM 143.074219 1608257301.1520
MEM 143.074219 1608257301.1703
MEM 143.074219 1608257301.1880
MEM 143.074219 1608257301.2064
MEM 143.074219 1608257301.2245
MEM 143.074219 1608257301.2430
MEM 143.074219 1608257301.2614
MEM 143.074219 1608257301.2799
MEM 143.074219 1608257301.2986
MEM 143.074219 1608257301.3170
MEM 143.074219 1608257301.3355
MEM 143.074219 1608257301.3537
MEM 143.074219 1608257301.3720
MEM 143.074219 1608257301.3905
MEM 143.074219 1608257301.4087
MEM 143.074219 1608257301.4270
MEM 143.074219 1608257301.4453
MEM 143.074219 1608257301.4637
MEM 143.074219 1608257301.4819
MEM 143.074219 1608257301.4995
MEM 143.074219 1608257301.5171
MEM 143.074219 1608257301.5356
MEM 143.074219 1608257301.5537
MEM 143.074219 1608257301.5722
MEM 143.074219 1608257301.5904
MEM 143.074219 1608257301.6089
MEM 143.074219 1608257301.6275
MEM 143.074219 1608257301.6460
MEM 143.074219 1608257301.6645
MEM 143.074219 1608257301.6834
MEM 143.074219 1608257301.7019
MEM 143.074219 1608257301.7210
MEM 143.074219 1608257301.7398
MEM 143.074219 1608257301.7581
MEM 143.074219 1608257301.7766
MEM 143.074219 1608257301.7954
MEM 143.074219 1608257301.8139
MEM 143.074219 1608257301.8330
MEM 143.074219 1608257301.8517
MEM 143.074219 1608257301.8703
MEM 143.074219 1608257301.8877
MEM 143.074219 1608257301.9025
MEM 143.074219 1608257301.9209
MEM 143.074219 1608257301.9391
MEM 143.074219 1608257301.9571
MEM 143.074219 1608257301.9750
MEM 143.074219 1608257301.9894
MEM 143.074219 1608257302.0085
MEM 143.074219 1608257302.0268
MEM 143.074219 1608257302.0450
MEM 143.074219 1608257302.0632
MEM 143.074219 1608257302.0812
MEM 143.074219 1608257302.0991
MEM 143.074219 1608257302.1134
MEM 143.074219 1608257302.1315
MEM 143.074219 1608257302.1496
MEM 143.074219 1608257302.1678
