CMDLINE python aliengo_stepping_stones.py
MEM 1.609375 1608255856.3782
MEM 9.570312 1608255856.3984
MEM 17.695312 1608255856.4155
MEM 20.171875 1608255856.4325
MEM 23.609375 1608255856.4497
MEM 29.265625 1608255856.4669
MEM 60.191406 1608255856.4828
MEM 116.437500 1608255856.5022
MEM 136.187500 1608255856.5216
MEM 143.003906 1608255856.5408
MEM 149.707031 1608255856.5598
MEM 150.421875 1608255856.5782
MEM 151.710938 1608255856.5963
MEM 153.257812 1608255856.6148
MEM 154.546875 1608255856.6332
MEM 155.835938 1608255856.6517
MEM 158.156250 1608255856.6704
MEM 158.929688 1608255856.6889
MEM 159.960938 1608255856.7078
MEM 161.507812 1608255856.7261
MEM 163.312500 1608255856.7446
MEM 164.343750 1608255856.7634
MEM 165.632812 1608255856.7821
MEM 168.210938 1608255856.8010
MEM 168.726562 1608255856.8198
MEM 172.324219 1608255856.8379
MEM 173.613281 1608255856.8559
MEM 173.613281 1608255856.8705
MEM 173.613281 1608255856.8889
MEM 173.613281 1608255856.9071
MEM 173.613281 1608255856.9252
MEM 173.613281 1608255856.9436
MEM 173.613281 1608255856.9619
MEM 173.613281 1608255856.9802
MEM 173.613281 1608255856.9986
MEM 173.613281 1608255857.0167
MEM 173.613281 1608255857.0352
MEM 173.613281 1608255857.0531
MEM 173.613281 1608255857.0709
MEM 173.613281 1608255857.0855
MEM 173.613281 1608255857.1039
MEM 173.613281 1608255857.1222
MEM 175.273438 1608255857.1402
MEM 177.593750 1608255857.1548
MEM 177.593750 1608255857.1733
MEM 177.593750 1608255857.1917
MEM 177.593750 1608255857.2097
MEM 177.593750 1608255857.2279
MEM 177.593750 1608255857.2459
MEM 177.593750 1608255857.2625
MEM 177.593750 1608255857.2811
MEM 177.593750 1608255857.2996
MEM 177.593750 1608255857.3176
MEM 177.593750 1608255857.3362
MEM 177.593750 1608255857.3542
MEM 177.593750 1608255857.3724
MEM 177.593750 1608255857.3907
MEM 177.593750 1608255857.4086
MEM 177.593750 1608255857.4234
MEM 177.593750 1608255857.4419
MEM 181.718750 1608255857.4601
MEM 181.718750 1608255857.4780
MEM 181.718750 1608255857.4959
MEM 181.718750 1608255857.5133
MEM 181.718750 1608255857.5301
MEM 181.718750 1608255857.5467
MEM 181.718750 1608255857.5651
MEM 181.718750 1608255857.5835
MEM 181.718750 1608255857.6015
MEM 181.718750 1608255857.6198
MEM 181.718750 1608255857.6381
MEM 181.718750 1608255857.6560
MEM 181.718750 1608255857.6706
MEM 181.718750 1608255857.6889
MEM 181.718750 1608255857.7074
MEM 181.718750 1608255857.7254
MEM 181.718750 1608255857.7433
MEM 186.101562 1608255857.7580
MEM 186.101562 1608255857.7768
MEM 186.101562 1608255857.7953
MEM 186.101562 1608255857.8136
MEM 186.101562 1608255857.8321
MEM 186.101562 1608255857.8503
MEM 186.101562 1608255857.8669
MEM 186.101562 1608255857.8854
MEM 186.101562 1608255857.9037
MEM 186.101562 1608255857.9216
MEM 186.101562 1608255857.9383
MEM 186.101562 1608255857.9576
MEM 186.101562 1608255857.9755
MEM 186.101562 1608255857.9902
MEM 186.101562 1608255858.0085
MEM 186.101562 1608255858.0267
