CMDLINE python aliengo_stepping_stones.py
MEM 1.566406 1608256689.0734
MEM 9.496094 1608256689.0919
MEM 17.785156 1608256689.1089
MEM 19.781250 1608256689.1259
MEM 23.410156 1608256689.1429
MEM 29.464844 1608256689.1600
MEM 55.734375 1608256689.1759
MEM 116.218750 1608256689.1944
MEM 139.351562 1608256689.2136
MEM 144.476562 1608256689.2327
MEM 164.839844 1608256689.2523
MEM 167.609375 1608256689.2712
MEM 179.726562 1608256689.2902
MEM 180.105469 1608256689.3087
MEM 181.136719 1608256689.3271
MEM 182.425781 1608256689.3453
MEM 183.972656 1608256689.3637
MEM 185.261719 1608256689.3821
MEM 188.355469 1608256689.4003
MEM 188.355469 1608256689.4187
MEM 189.902344 1608256689.4369
MEM 191.191406 1608256689.4554
MEM 192.738281 1608256689.4735
MEM 194.027344 1608256689.4920
MEM 195.574219 1608256689.5103
MEM 196.863281 1608256689.5284
MEM 198.410156 1608256689.5472
MEM 188.558594 1608256689.5665
MEM 188.558594 1608256689.5857
MEM 188.558594 1608256689.6049
MEM 188.558594 1608256689.6234
MEM 188.558594 1608256689.6418
MEM 188.558594 1608256689.6604
MEM 188.558594 1608256689.6788
MEM 188.558594 1608256689.6971
MEM 188.558594 1608256689.7159
MEM 188.558594 1608256689.7341
MEM 188.558594 1608256689.7517
MEM 188.558594 1608256689.7699
MEM 188.558594 1608256689.7889
MEM 188.558594 1608256689.8077
MEM 188.558594 1608256689.8257
MEM 188.558594 1608256689.8437
MEM 188.558594 1608256689.8623
MEM 188.558594 1608256689.8803
MEM 188.558594 1608256689.8953
MEM 188.558594 1608256689.9138
MEM 188.558594 1608256689.9323
MEM 188.558594 1608256689.9506
MEM 188.558594 1608256689.9687
MEM 188.558594 1608256689.9878
MEM 188.558594 1608256690.0074
MEM 188.558594 1608256690.0255
MEM 188.558594 1608256690.0439
MEM 188.558594 1608256690.0624
MEM 188.558594 1608256690.0792
MEM 188.558594 1608256690.0976
MEM 188.558594 1608256690.1160
MEM 188.558594 1608256690.1342
MEM 188.558594 1608256690.1526
MEM 188.558594 1608256690.1711
MEM 192.574219 1608256690.1892
MEM 192.574219 1608256690.2078
MEM 192.574219 1608256690.2258
MEM 192.574219 1608256690.2426
MEM 192.574219 1608256690.2611
MEM 192.574219 1608256690.2797
MEM 192.574219 1608256690.2974
MEM 192.574219 1608256690.3158
MEM 192.574219 1608256690.3335
MEM 192.574219 1608256690.3501
MEM 192.574219 1608256690.3687
MEM 192.574219 1608256690.3871
MEM 192.574219 1608256690.4050
MEM 192.574219 1608256690.4226
MEM 192.574219 1608256690.4393
MEM 192.574219 1608256690.4576
MEM 192.574219 1608256690.4767
MEM 194.636719 1608256690.4954
MEM 194.636719 1608256690.5132
MEM 194.636719 1608256690.5317
MEM 194.636719 1608256690.5496
MEM 194.636719 1608256690.5663
MEM 194.636719 1608256690.5846
MEM 194.636719 1608256690.6032
MEM 194.636719 1608256690.6215
MEM 194.636719 1608256690.6400
MEM 194.636719 1608256690.6582
MEM 194.636719 1608256690.6761
MEM 194.636719 1608256690.6928
MEM 194.636719 1608256690.7112
MEM 194.636719 1608256690.7294
MEM 194.636719 1608256690.7478
MEM 194.636719 1608256690.7656
MEM 194.636719 1608256690.7842
MEM 194.636719 1608256690.8025
MEM 194.636719 1608256690.8208
MEM 194.636719 1608256690.8392
MEM 194.636719 1608256690.8572
MEM 194.636719 1608256690.8753
MEM 194.636719 1608256690.8934
MEM 194.636719 1608256690.9118
MEM 194.636719 1608256690.9304
MEM 194.636719 1608256690.9484
MEM 194.636719 1608256690.9664
MEM 194.636719 1608256690.9834
MEM 194.636719 1608256691.0020
MEM 194.636719 1608256691.0204
MEM 194.636719 1608256691.0390
MEM 194.636719 1608256691.0572
MEM 194.636719 1608256691.0756
MEM 194.636719 1608256691.0936
MEM 194.636719 1608256691.1115
MEM 194.636719 1608256691.1261
MEM 194.636719 1608256691.1447
MEM 194.636719 1608256691.1631
MEM 194.636719 1608256691.1813
MEM 194.636719 1608256691.1997
MEM 194.636719 1608256691.2174
MEM 194.636719 1608256691.2358
MEM 194.636719 1608256691.2538
MEM 194.636719 1608256691.2704
MEM 194.636719 1608256691.2870
MEM 194.636719 1608256691.3053
MEM 194.636719 1608256691.3236
MEM 194.636719 1608256691.3413
MEM 194.636719 1608256691.3597
MEM 194.636719 1608256691.3771
MEM 194.636719 1608256691.3937
MEM 194.636719 1608256691.4121
MEM 194.636719 1608256691.4305
MEM 194.636719 1608256691.4485
MEM 194.636719 1608256691.4666
MEM 194.636719 1608256691.4813
MEM 194.636719 1608256691.4997
MEM 194.636719 1608256691.5179
MEM 194.636719 1608256691.5356
MEM 194.636719 1608256691.5502
MEM 194.636719 1608256691.5685
MEM 194.636719 1608256691.5868
MEM 194.636719 1608256691.6049
MEM 194.636719 1608256691.6233
MEM 194.636719 1608256691.6411
MEM 194.636719 1608256691.6593
MEM 194.636719 1608256691.6771
MEM 194.636719 1608256691.6955
MEM 194.636719 1608256691.7132
MEM 194.636719 1608256691.7314
MEM 194.636719 1608256691.7492
MEM 194.636719 1608256691.7676
MEM 194.636719 1608256691.7863
MEM 194.636719 1608256691.8048
MEM 194.636719 1608256691.8230
MEM 194.636719 1608256691.8418
MEM 194.636719 1608256691.8603
MEM 194.636719 1608256691.8786
MEM 194.636719 1608256691.8972
MEM 194.636719 1608256691.9156
MEM 194.636719 1608256691.9339
MEM 194.636719 1608256691.9522
MEM 194.636719 1608256691.9714
MEM 194.636719 1608256691.9902
MEM 194.636719 1608256692.0086
MEM 194.636719 1608256692.0270
MEM 194.636719 1608256692.0448
MEM 196.957031 1608256692.0633
MEM 196.957031 1608256692.0813
MEM 196.957031 1608256692.0997
MEM 196.957031 1608256692.1178
MEM 196.957031 1608256692.1361
MEM 196.957031 1608256692.1545
MEM 196.957031 1608256692.1712
MEM 196.957031 1608256692.1896
MEM 196.957031 1608256692.2079
MEM 196.957031 1608256692.2260
MEM 196.957031 1608256692.2441
MEM 196.957031 1608256692.2622
MEM 196.957031 1608256692.2790
MEM 196.957031 1608256692.2974
MEM 196.957031 1608256692.3158
MEM 196.957031 1608256692.3336
MEM 196.957031 1608256692.3520
MEM 196.394531 1608256692.3700
MEM 0.000000 1608256692.3867
